floor_rate,floor_agg,coupled_t_rate,coupled_t_agg
0.051335,43.503659,0.024895,21.097628
0.013960,11.830711,0.000290,0.245729
0.026521,22.474931,0.036207,30.683821
0.029358,24.879916,0.047760,40.474145
0.033997,28.810844,0.063017,63.142270
0.044425,37.647726,0.032322,27.391352
0.047927,40.616193,0.019184,16.257754
0.015839,13.422442,0.018773,15.909555
0.006836,5.793574,0.049058,41.574675
0.014800,12.542254,0.021900,18.559015
0.005540,4.695268,0.012043,10.205484
0.052960,44.880696,0.060174,50.994709
0.025616,21.708685,0.017747,15.039378
0.003926,3.327204,0.012846,10.886271
0.000620,0.525645,0.011715,9.927541
0.015021,12.729579,0.000397,0.336728
0.011398,9.659561,0.024011,20.348462
0.042506,36.022026,0.036437,30.878596
0.027295,23.131431,0.002660,2.254108
0.003758,3.184880,0.017258,14.625138
0.049657,42.081618,0.033178,28.116428
0.020347,17.242717,0.016229,13.753719
0.031884,27.020516,0.033243,28.171883
0.037970,32.178073,0.044557,37.759964
0.030898,26.184189,0.049538,41.981407
0.028778,24.388001,0.038654,32.757378
0.047883,40.578653,0.054919,46.541401
0.004977,4.217734,0.033506,33.572866
0.044569,37.769999,0.000773,0.774859
0.020327,17.226510,0.012318,10.438858
0.032375,27.436148,0.039908,33.820317
0.051456,43.606584,0.033208,33.274616
0.007462,6.323269,0.025655,21.741299
0.006392,5.417090,0.017865,15.139711
0.026143,22.155222,0.029071,24.636062
0.028157,23.861391,0.011970,10.144097
0.028370,24.042515,0.007142,6.052687
0.014959,12.677279,0.017088,14.481299
0.031866,27.004761,0.010813,10.834218
0.037411,31.703920,0.054756,46.402762
0.029139,24.693844,0.035703,30.256245
0.016385,13.885749,0.038365,32.512908
0.030903,26.188560,0.022992,19.484871
0.008575,7.266707,0.019859,19.898152
0.061034,51.723798,0.045964,38.951984
0.011041,9.356784,0.007817,6.624545
0.043999,37.287437,0.039112,33.145970
0.030756,26.064478,0.006070,5.144188
0.017694,14.994435,0.066836,56.640161
0.019962,16.916465,0.009094,7.706919
0.063763,54.035748,0.031427,26.632867
0.008927,7.564989,0.037823,32.053100
0.029002,24.577458,0.015199,12.880831
0.051947,44.022506,0.041627,35.276603
0.019876,16.844315,0.077147,65.378650
0.012570,10.652546,0.020254,17.163977
0.021054,17.842142,0.000869,0.871009
0.026678,22.608023,0.000341,0.288618
0.002243,1.900801,0.047609,40.346320
0.022082,18.713384,0.040786,34.564180
0.006652,5.637161,0.009636,8.166245
0.032170,27.262875,0.056031,47.483204
0.023387,19.819074,0.002996,2.539339
0.032705,27.715897,0.012992,11.010384
0.053300,45.169152,0.010079,8.541322
0.060041,50.881831,0.038982,33.034972
0.003216,2.725148,0.055625,47.139785
0.032838,27.828619,0.019245,16.308871
0.021931,18.585685,0.027582,23.374476
0.052182,44.221884,0.010265,8.699512
0.022162,18.780898,0.028492,24.145683
0.054923,46.544965,0.024280,20.576486
0.060219,51.032620,0.047746,47.840937
0.006109,5.177324,0.051046,43.259405
0.047534,40.282793,0.019773,16.756544
0.032186,27.275982,0.030817,26.115917
0.033932,28.755643,0.021760,18.440900
0.026560,22.508639,-0.016483,-16.515445
0.024000,20.338469,0.018574,15.740999
0.004212,3.569879,0.002469,2.092475
0.035553,30.129858,0.023810,20.178107
0.054578,46.252521,-0.004768,-4.040399
0.019910,16.873122,0.012754,10.808063
0.017032,14.433655,0.012224,10.359594
0.024741,20.966719,0.038970,33.025475
0.051051,43.263598,0.053125,45.020928
0.047788,40.498447,0.010719,9.083970
0.056876,48.199735,0.001849,1.567011
0.026671,22.602357,0.057787,48.971635
0.024768,20.989960,0.022486,19.056207
0.019708,16.701212,0.023595,19.995485
0.007296,6.182796,0.033670,28.533427
0.057136,48.419854,0.009472,8.026923
0.013209,11.193597,0.020718,17.557203
0.023520,19.932488,0.019103,16.188707
0.028968,24.548765,0.018808,15.938947
0.008069,6.838367,0.053868,45.650484
0.031704,26.867992,0.033217,28.149704
0.046958,39.794817,0.016224,13.748973
0.052776,44.725298,0.019598,16.608100
0.049598,42.031719,0.035888,30.413379
0.012801,10.848246,0.055697,47.200898
0.029750,25.211824,0.004809,4.075396
0.037728,31.972839,0.051786,43.886298
0.026384,22.358910,0.046432,46.525016
0.052899,44.828997,0.067195,56.944236
0.039826,33.750633,0.017994,15.249372
0.051709,43.820513,0.033971,28.788937
0.011190,9.482974,0.024674,20.909909
0.046700,39.575732,-0.000609,-0.516402
0.020922,17.730733,-0.010649,-9.024494
0.004185,3.546609,0.058534,49.604792
0.021493,18.213988,0.049432,41.891586
0.030499,25.846388,0.010338,8.760710
0.036909,31.278858,0.023210,19.669194
0.036233,30.705446,0.031277,26.506175
0.033502,28.391274,0.049627,42.056915
0.026817,22.725760,0.010199,8.643079
0.039486,33.462546,0.023229,19.685226
0.013748,11.650941,-0.003460,-2.932031
0.042873,36.333065,0.002090,1.771385
0.060083,50.917233,0.037018,31.371020
0.048004,40.681497,0.017199,14.575121
0.026724,22.647106,0.019619,16.626117
0.044763,37.934346,0.050766,43.021600
0.054490,46.177671,0.005590,4.737323
0.050166,42.513319,-0.000581,-0.492761
0.003500,2.965979,0.023532,19.942051
0.050997,43.217138,0.068147,57.751372
0.063968,54.209513,0.009157,7.759908
0.027096,22.962827,0.029508,25.006679
0.056015,47.469672,0.017094,14.486240
0.024302,20.594693,0.002844,2.410433
0.011421,9.678910,0.001624,1.376622
0.033387,28.293739,0.034807,29.497178
0.034093,28.891771,0.057629,48.838156
0.036852,31.230459,-0.003117,-2.641672
0.023801,20.170369,0.022366,18.954072
0.039869,33.786931,0.013409,11.363539
0.025601,21.695720,0.023177,19.641377
0.060061,50.898460,0.027215,23.063046
0.040661,34.458242,0.013143,13.169690
0.017497,14.828251,0.037733,37.808671
0.030020,25.440438,0.054362,46.069557
0.015988,13.549440,0.011160,9.457355
0.064993,55.078571,0.063999,54.236359
0.010290,8.719903,0.057303,48.561515
0.058097,49.234786,0.011581,11.604601
0.012724,10.782900,0.008557,8.574259
0.012098,10.252799,0.033291,28.212294
0.048313,40.943375,0.023216,19.674183
0.013214,11.198032,0.034648,29.362198
0.001658,1.405420,0.049574,42.011239
0.028235,23.927646,0.027382,27.436855
0.058205,49.325844,0.050974,43.197804
0.012504,10.596210,0.020795,17.622681
0.025231,21.382214,0.017736,15.030494
0.055139,46.727408,0.052656,44.623543
0.035336,29.945771,0.041423,35.103758
0.034117,28.912663,0.034973,29.638257
0.014069,11.922765,-0.003306,-2.801429
0.030520,25.864227,0.015597,13.217425
0.024692,20.924976,0.059516,50.437339
0.021457,18.183446,0.033149,28.092485
0.048285,40.919105,0.019494,16.519907
0.013360,11.321617,0.024685,20.919305
0.026977,22.861601,0.057346,48.597782
0.046706,39.580783,0.012840,10.881559
0.020692,17.535846,0.035385,29.987283
0.013421,11.373785,0.024012,24.059877
0.007915,6.707357,0.023301,19.746682
0.002463,2.087555,0.036575,30.995826
0.040417,34.251543,0.032690,27.702823
0.031736,26.894700,0.051500,43.643972
-0.000246,-0.208287,0.018223,15.443537
0.036185,30.665257,0.012348,10.464242
0.033082,28.035438,0.007258,6.151132
0.058874,49.893211,0.014147,14.175604
0.013510,11.449502,0.041772,35.400002
0.046659,39.541351,0.043080,36.508194
0.062140,52.661026,0.023202,19.662187
0.040873,34.638001,0.063236,63.362522
0.013911,11.788652,0.008663,7.341426
0.054481,46.169992,0.050817,43.065257
0.038342,32.493192,-0.005018,-5.027557
0.022554,19.113218,0.013805,11.699117
0.023173,19.637954,0.020091,17.026349
0.029684,25.155806,0.034469,29.211221
0.011313,9.587011,0.021422,18.154289
0.062518,52.981422,0.042316,35.860960
0.028772,24.382966,0.035013,29.671639
0.051024,43.240585,0.008319,7.049673
0.009506,8.055821,0.012735,10.791997
0.059617,50.522833,0.002418,2.049521
0.064696,54.826556,0.002963,2.510910
0.054035,45.792360,0.039655,33.605638
0.054409,46.108999,0.013640,13.667379
0.064182,54.391580,0.047561,40.305371
0.028458,24.116977,0.025186,21.343698
0.058221,49.339804,0.026734,22.655494
0.049034,41.553962,0.000704,0.596545
0.053446,45.292741,0.057097,48.387324
0.019413,16.451490,0.024406,20.683050
0.009265,7.851371,0.012661,10.729835
0.000741,0.628228,0.006877,5.827971
0.030923,26.205471,0.006517,5.522812
0.038107,32.293555,0.054697,46.353282
0.028640,24.271308,0.021113,21.155502
0.019737,16.725930,-0.000346,-0.293052
0.020789,17.617517,0.005088,4.311783
0.003813,3.231565,0.032938,33.003813
0.025496,21.606772,0.053925,45.698988
0.038504,32.630659,0.059841,59.959896
0.025637,21.726027,0.018499,15.676975
0.013930,11.804790,0.007684,6.511620
0.021204,17.969285,0.033190,28.126898
0.028613,24.248279,0.041591,35.246366
0.050804,43.054243,0.016522,14.001225
0.009169,7.770275,0.017103,14.494008
0.029861,25.305869,0.050094,42.452507
0.051597,43.726380,0.027921,23.662094
0.018579,15.744950,0.047520,40.271276
0.027321,23.153584,0.047657,40.387288
0.031228,26.464549,0.028314,23.995179
0.047607,40.344882,-0.003123,-2.646433
0.016048,13.600329,0.027437,23.251316
0.014146,11.988068,0.049073,41.587338
0.005344,4.528429,0.015397,13.048635
0.014057,11.912246,0.032121,32.184992
0.015238,12.913861,0.011345,9.614321
0.053146,45.038555,0.014704,12.460797
0.007109,6.024372,0.034701,29.407666
0.027649,23.431614,0.005633,4.773969
0.066333,56.213999,0.015156,12.844203
0.030740,26.050715,0.020398,17.286248
0.029199,24.745167,0.028689,24.312366
0.051359,43.524169,0.003545,3.004096
0.023697,20.081871,0.012636,10.708407
0.034620,29.339072,0.032239,27.321267
0.021793,18.468448,0.009946,8.428581
0.016750,14.195137,0.015894,13.469050
0.036045,30.546044,0.015509,13.143276
0.048709,41.278171,0.048219,40.862992
0.008478,7.184302,0.016075,13.622999
0.026250,22.245490,0.055388,46.938496
0.010891,9.229467,0.026248,22.243572
0.033345,28.258024,0.041118,34.845211
0.056977,48.285234,0.025549,21.651319
0.025402,21.527076,0.008962,7.594486
0.004001,3.390634,0.052168,44.210240
0.040980,34.728513,0.000786,0.666149
0.039205,33.224092,0.011938,10.117178
0.058849,49.871806,0.049116,41.623342
0.052196,44.233954,0.032327,27.395647
0.052195,44.232611,-0.000484,-0.484575
0.031926,27.055498,0.036980,31.339144
0.035060,29.711792,0.029226,24.767575
0.020185,17.106073,0.033324,28.240700
0.006645,5.631605,0.048496,41.098198
0.047725,40.444390,0.013786,11.682559
0.049229,41.719040,0.029575,25.063307
0.019702,16.696634,0.015027,12.734934
0.012713,10.773344,0.020383,17.273854
0.027366,23.191111,0.035805,30.343244
0.028228,23.921869,0.032633,27.655009
0.027772,23.535563,0.047759,40.473170
0.050358,42.676067,0.028136,23.844204
0.021622,18.323644,0.024464,20.731675
0.037598,31.862797,0.067437,57.149836
0.055241,46.814085,-0.036805,-36.878497
0.033593,28.468615,0.056541,47.915566
0.013371,11.331306,-0.007200,-6.101366
0.023135,19.606102,0.025444,21.562811
0.018716,15.860961,0.061435,52.063189
0.033914,28.740543,-0.027700,-27.755043
0.014401,12.204413,0.011128,9.430603
0.073312,62.128809,0.012630,10.703023
0.045536,38.589928,0.050237,42.573216
0.010718,9.082808,0.055774,47.266169
0.000875,0.741102,0.044219,37.473392
0.006971,5.907222,0.004513,3.824366
0.018819,15.948187,0.047353,40.129107
0.027464,23.274126,0.024577,20.827575
0.031066,26.327280,0.050372,42.687873
0.031293,26.519453,0.002193,1.858667
0.018630,15.788088,-0.028743,-28.800532
0.054952,46.569030,0.010743,9.103785
0.030064,25.477940,0.018391,15.585577
-0.002126,-1.801837,0.060135,50.961430
0.022197,18.811172,0.050253,42.586935
0.058056,49.199628,-0.001811,-1.534582
0.058264,49.375886,0.021372,18.111501
0.057923,49.086727,0.033593,28.468424
0.015452,13.095073,0.029340,24.864269
0.020237,17.149863,0.060024,50.867565
0.052925,44.851737,-0.000330,-0.280003
0.056798,48.133610,0.031045,26.309351
0.017444,14.782712,0.003250,2.753966
0.003526,2.987702,0.020225,17.139985
0.028781,24.390651,0.056070,47.516837
0.008420,7.135617,0.049554,41.994380
0.054146,45.886133,0.052216,44.250881
0.027287,23.124268,0.004980,4.989897
0.026581,22.525841,0.008512,7.213356
0.051366,43.529979,0.031466,26.665957
0.055617,47.132985,0.030737,26.047968
0.020152,17.077847,0.032443,27.493838
0.003031,2.568831,0.068319,57.896984
0.024239,20.541124,0.074416,74.564386
0.019285,16.343425,0.037015,31.368236
0.019072,16.162476,0.062434,52.909748
0.046365,39.291860,0.019897,16.861341
0.010664,9.037221,0.038985,33.037768
0.048941,41.474903,-0.002050,-1.737246
0.057012,48.314976,0.039196,33.216439
0.035588,30.158996,0.002654,2.248887
0.034891,29.568774,0.016535,14.013019
0.025968,22.006667,0.055678,47.184560
0.036163,30.646288,0.021558,18.269732
0.008181,6.933245,0.021905,18.563864
0.026469,22.430940,0.062122,52.645486
0.008389,7.109229,0.007758,6.574153
0.036689,31.092218,0.027947,23.683362
0.011710,9.923468,-0.002650,-2.655303
0.020652,17.501415,0.004136,3.504661
0.048589,41.176625,0.022899,19.406092
0.036108,30.600100,0.092044,92.227732
0.049652,42.077320,0.061194,51.859092
0.036044,30.545409,0.015617,13.234784
0.057292,48.552139,0.000999,0.846334
0.043723,37.053052,0.018339,15.541478
0.053893,45.671329,0.011379,9.643552
0.019656,16.657580,0.019683,16.680823
0.007761,6.576836,0.000274,0.274240
0.012870,10.907030,0.002420,2.050559
0.012314,10.435516,0.067761,57.424114
0.008959,7.592398,0.026428,22.396891
0.025051,21.229516,0.061870,52.431685
0.051820,43.915140,0.029978,25.405344
0.017396,14.742443,0.031033,31.094568
0.040777,34.556290,0.041841,41.924097
0.063782,54.052189,0.025860,21.915506
0.037445,31.732881,0.050945,43.173619
0.048698,41.268984,0.032080,27.185866
0.023290,19.737062,0.032757,27.759921
0.016000,13.559350,0.029506,25.005256
0.018614,15.774891,0.037249,31.566547
0.015782,13.374637,0.065675,55.656248
0.047076,39.894543,0.036517,30.946127
0.030225,25.614647,0.044503,37.713841
0.034226,29.005052,0.079388,79.546107
0.004886,4.140987,0.039866,39.945900
0.002036,1.725397,0.020008,16.955759
0.044622,37.814985,0.021383,18.120675
0.016381,13.882063,0.046640,39.525571
0.019150,16.228368,0.038025,32.224041
0.032864,27.850963,0.037723,31.968774
0.022851,19.365438,0.035640,30.202947
0.033848,28.684265,0.041384,35.071111
0.012814,10.859468,0.056929,48.244316
0.031434,26.639114,0.050931,43.161214
0.016007,13.565416,0.050009,42.380461
0.040568,34.379710,0.034792,29.484312
0.031236,26.471154,0.063135,53.504036
0.006118,5.184825,0.036870,31.245226
0.045061,38.187234,0.001814,1.537581
0.030657,25.980376,0.017358,14.710159
0.049687,42.106987,0.025153,21.316076
0.032750,27.753821,0.008079,6.846956
0.048198,40.845842,0.029458,24.964494
0.022777,19.302088,0.018984,16.087803
0.034692,29.399799,0.010585,8.970498
0.013441,11.390773,-0.001549,-1.552262
0.034702,29.408042,0.011024,9.342275
0.035436,30.030308,0.006184,5.240611
0.019996,16.945958,0.035161,29.797692
0.061335,51.978816,0.041050,41.131573
0.031272,26.501289,0.079518,79.676407
0.025317,21.455330,0.029883,25.324176
0.021384,18.122345,0.017974,15.231700
0.009409,7.973635,0.008976,7.606356
0.020443,17.324766,0.023023,19.510879
0.029401,24.916323,0.018084,18.119896
0.068631,58.161194,-0.000134,-0.113730
0.050862,43.102703,0.022996,19.488244
0.028672,24.297744,0.012750,10.804612
0.000156,0.132075,0.024686,20.920077
0.040234,34.096606,0.035021,29.678886
0.007913,6.705768,0.002534,2.539452
0.024681,20.915829,0.034858,29.540667
0.002015,1.707816,0.022888,19.396747
0.045894,38.893361,0.004032,3.417085
0.017532,14.857801,0.000639,0.541523
0.011012,9.332566,0.028394,24.062612
0.022158,18.777688,0.015720,13.322180
0.025901,21.949955,0.038036,32.233877
0.019261,16.322951,0.029899,25.337618
0.060556,51.318246,0.013761,11.661464
0.034441,29.187411,0.049322,41.798460
-0.001654,-1.401534,0.013463,13.489859
0.031603,26.781764,0.015801,13.390212
0.027580,23.373016,0.056276,47.691437
0.016202,13.730099,0.027172,23.027161
0.017472,14.806481,0.064242,54.442373
0.047369,40.143291,0.067620,57.304929
0.021892,18.552518,0.017712,15.010069
0.014312,12.128679,0.033587,28.463218
0.055101,46.695854,0.003638,3.083276
-0.002461,-2.085624,0.024758,24.807301
0.025665,21.749978,0.055272,46.840691
0.016089,13.634812,0.000766,0.649545
0.048963,41.493631,0.033901,28.729548
0.018795,15.927626,0.018421,18.457605
0.029556,25.046881,0.033336,28.251091
0.007984,6.765730,0.035854,30.384478
0.055879,47.355194,0.008274,8.290021
0.008820,7.474941,0.017817,15.098949
0.028852,24.450466,0.012975,10.996052
0.041934,35.537173,0.028531,24.178954
0.005017,4.251691,-0.021556,-21.598729
0.028630,24.262437,0.034240,34.307833
0.022787,19.310907,0.036158,30.642582
-0.002989,-2.533358,0.030719,26.032708
0.042204,35.766256,0.026793,22.705489
0.060621,51.373611,0.044344,37.579484
0.027620,23.406947,0.019946,16.903401
0.013550,11.483066,0.020182,17.103706
0.024523,20.781808,0.025453,21.570247
0.016367,13.870414,0.032433,27.485477
0.028851,24.450042,0.028483,24.138013
0.042087,35.667109,0.030119,25.524567
0.029310,24.838591,0.033378,28.285850
0.026355,22.334627,0.062317,52.811093
0.060561,51.322693,0.019156,19.193971
0.057572,48.789526,0.028354,24.028933
0.047712,40.433497,0.026397,22.370411
0.040807,34.582320,0.035999,36.070435
0.014536,12.318932,0.055830,47.313291
0.032607,27.632656,0.052833,44.773034
0.010169,8.617511,0.028870,24.466268
0.033379,28.287113,0.035443,30.036302
0.036343,30.799030,0.013539,11.473507
0.017768,15.057637,-0.010172,-8.620105
0.027610,23.398255,0.051074,51.176207
0.004470,3.788025,0.042680,42.765506
0.049418,41.879197,0.017105,14.495617
0.009267,7.853096,0.038344,32.494954
-0.004283,-3.629219,0.042041,35.627358
-0.001608,-1.362414,0.006194,5.249174
0.026764,22.681181,0.043803,37.121015
0.007288,6.176509,0.043754,37.079544
0.035407,30.005473,0.040765,34.546779
0.028791,24.399269,0.023638,20.032163
0.042603,36.104145,0.018815,15.944763
0.014771,12.517378,0.050277,42.607730
0.050877,43.115453,0.021984,18.630033
0.059269,50.227292,0.051600,43.728858
0.048999,41.524173,-0.003172,-2.688399
0.032079,27.185575,0.003963,3.970682
0.037101,31.441306,0.059434,50.367361
0.012605,10.682442,0.002554,2.164698
0.060792,51.518653,0.013977,11.844627
0.015168,12.854068,0.025268,21.413444
0.005642,4.781580,0.017062,14.459536
0.051182,43.374116,0.001139,0.964912
0.015528,13.159362,0.017718,15.015557
0.007191,6.094258,0.042822,36.289223
0.027994,23.723239,0.036842,31.222102
0.016863,14.290764,0.015373,13.027618
0.038260,32.423382,0.059269,50.227280
0.050605,42.885688,0.053997,54.104590
0.046053,39.027325,0.021677,18.370098
0.020193,17.113002,0.009697,8.217637
0.005984,5.071092,0.014546,12.326678
0.010839,9.185595,0.016227,13.751755
0.015107,12.802610,0.014142,11.984915
0.042415,35.944681,0.002517,2.133116
0.052696,44.657144,0.003546,3.005372
0.036232,30.704776,0.022835,19.351767
0.008003,6.782167,0.040065,40.144869
0.047554,40.300047,0.002595,2.198911
0.023671,20.060295,0.035977,30.488964
0.023423,19.849719,0.020047,20.086551
0.040777,34.556983,-0.011698,-11.720915
0.054143,45.883211,0.049325,41.800238
0.036189,30.668506,0.022140,18.762462
0.057374,48.622056,0.011804,10.003605
0.043137,36.556305,0.053085,44.987052
0.026654,22.587912,0.045267,38.361635
0.028230,23.923926,0.041998,35.591193
0.009061,7.678410,0.008861,8.878895
0.009543,8.087368,0.038492,32.620377
0.032112,27.213718,0.007621,6.458855
0.037796,32.030358,0.036608,31.023954
0.027826,23.580955,0.013218,11.202018
0.025296,21.436939,-0.000021,-0.017848
0.052163,44.205513,0.037133,31.468380
0.039103,33.137596,0.020303,17.206246
0.042321,35.864816,0.056453,47.841196
0.060683,51.426153,0.004073,3.451255
0.004465,3.783820,0.042494,36.011432
0.026699,22.626199,0.000031,0.030818
0.015416,13.064036,0.024480,20.745888
0.034841,29.525885,0.032275,27.351746
0.023039,19.524141,0.017481,14.814035
0.022699,19.236129,0.015686,13.293182
0.027336,23.166125,0.060542,51.306163
0.028530,24.177719,0.042984,36.426823
0.034649,29.363021,0.030202,25.594548
0.013067,11.073566,0.037152,31.484686
0.044371,37.602327,0.002146,2.150054
0.028086,23.801959,0.021810,18.482602
0.051906,43.987488,0.004626,3.920177
0.030960,26.237339,0.020673,17.519489
0.063423,53.747992,0.058558,49.625230
0.023235,19.690417,0.026992,22.874400
0.016853,14.282431,0.016836,14.267698
0.039200,33.220104,0.037561,31.831035
0.020048,16.989720,0.054027,45.785063
0.019488,16.515062,0.046120,39.084081
0.030688,26.006856,0.042526,36.038557
0.015269,12.939771,0.039001,33.051552
0.040194,34.062844,0.004510,4.519182
0.021578,18.286581,0.034638,29.354401
0.058944,49.952588,-0.001448,-1.227186
0.053667,45.480336,-0.009947,-9.966661
0.045296,38.386119,0.004050,4.058277
0.047968,40.650622,0.006939,5.880888
0.027947,23.683995,0.041919,35.524047
0.014613,12.383958,0.021182,17.951146
0.017599,14.914199,0.020313,17.214458
0.034605,29.326074,0.058784,49.817007
0.010234,8.673096,0.005851,4.958415
0.036635,31.046309,0.046824,39.681285
0.026908,22.803321,0.016122,16.154018
0.031469,26.668832,0.012813,10.858322
0.025818,21.879520,0.036824,31.206335
0.054389,46.092132,0.052797,52.902493
0.031146,26.394618,0.000888,0.752474
0.062113,52.638117,0.035963,30.477064
0.032114,27.215051,0.029224,24.765601
0.035035,29.690250,0.042245,35.801034
0.032772,27.772574,0.011338,9.608713
0.029978,25.405314,0.012518,10.608814
0.027607,23.395505,0.028789,24.396919
0.030922,26.204914,0.039744,33.681483
0.032456,27.504955,0.063910,54.160355
0.047823,40.528010,0.008334,7.062570
0.041250,34.957656,0.026232,22.229954
0.038032,32.230544,0.023156,19.623401
0.019127,16.208947,0.005363,4.544984
0.008217,6.963385,0.033714,28.571298
0.025711,21.788585,0.060113,50.942782
0.019128,16.210314,0.047470,47.564243
0.028913,24.502461,0.020292,17.196655
0.041177,34.895361,0.046228,39.176334
0.057205,48.478927,0.087595,74.232628
0.010129,8.584129,0.031216,26.454255
0.037531,31.805803,0.046473,39.383627
0.023649,20.041524,0.008102,6.865774
0.021363,18.104125,0.011921,10.102636
0.038895,32.961500,0.051236,43.420402
0.066227,56.124473,-0.000914,-0.774587
0.021605,18.309035,0.017461,14.797207
0.058208,49.328650,0.043503,36.867077
0.040752,34.535609,0.026848,22.752044
0.020191,17.111197,0.055578,55.688659
0.024339,20.625777,0.046513,46.605946
0.038608,32.718861,0.015178,12.862307
0.055534,47.062360,0.021285,18.037721
0.033055,28.012300,0.008687,7.362110
0.037472,31.755978,0.037150,31.483103
0.025437,21.556918,0.104230,88.329777
0.053019,44.931093,0.013696,11.606673
0.036892,31.264076,0.009290,7.872905
0.016883,14.307749,0.027737,27.792195
0.016975,14.385342,0.043765,37.089165
0.023889,20.244981,0.008186,6.937584
0.030178,25.574839,0.021912,18.569566
0.042310,35.855485,0.022356,18.945262
0.023576,19.979314,0.036885,36.958762
0.050031,42.399264,0.013645,13.672685
0.029067,24.632709,0.049771,42.178345
0.031143,26.392602,0.028764,24.376204
0.038923,32.985016,0.017355,14.707588
0.047108,39.921682,0.018042,15.289515
0.034758,29.455847,0.006726,6.739528
0.001427,1.209446,0.046383,39.307007
0.030887,26.175427,0.012222,12.246684
0.011439,9.694039,0.017696,14.996205
0.027523,23.324830,0.018994,16.096312
0.050166,42.513396,0.009892,8.383109
0.048611,41.195280,0.039814,33.740558
0.054073,45.824493,0.030566,25.903109
0.000207,0.175734,0.011502,9.747187
0.014204,12.037032,0.015157,12.845192
0.026094,22.113175,0.027248,23.091166
0.019159,16.236494,0.034491,34.559984
-0.000023,-0.019233,0.003672,3.111855
0.014831,12.568658,0.033632,33.699384
0.026296,22.284253,0.025296,21.437082
0.037491,31.771870,0.033032,27.992934
0.032596,27.623306,0.063934,54.181325
0.022614,19.164671,-0.012439,-12.463910
0.024943,21.137883,0.022420,19.000185
0.026147,22.158360,0.024260,24.308572
0.034992,29.653831,0.020527,17.395390
0.029346,24.869404,0.003810,3.228964
0.038338,32.489878,0.015218,12.896241
0.050749,43.007037,0.028089,23.804204
0.053880,45.660881,0.029687,25.158479
0.058366,49.462462,0.037278,31.591313
0.063220,53.575562,0.031798,26.946960
0.006871,5.823178,0.025279,21.422482
0.064567,54.717210,0.035852,35.923802
0.047452,40.213547,0.014611,12.382323
0.032938,27.913797,0.026848,22.752657
0.050666,42.937149,0.014015,11.876823
0.053243,45.120874,0.029371,24.890344
0.022642,19.188187,0.030447,25.802341
0.037588,31.854443,0.024987,21.174880
0.018799,15.931123,0.014013,11.875684
0.009959,8.439623,0.053893,45.671433
0.067932,57.568787,0.003982,3.374697
0.065558,55.557243,0.016942,16.975473
0.050296,42.623507,0.065503,55.510619
0.032610,27.635133,0.074549,63.176475
0.024542,20.798079,0.040536,34.352460
0.046535,39.435992,0.010343,8.765121
0.006057,5.132973,0.067453,57.163044
-0.007974,-6.757276,0.032944,27.918453
0.025280,21.423511,0.024713,20.943211
0.015061,12.763613,0.029879,29.938578
0.012219,10.354868,-0.010608,-10.629307
0.043058,36.489392,0.051780,43.881092
0.024758,20.981168,0.046044,46.135546
0.024310,20.601614,0.054212,45.941822
0.054499,46.185288,0.010726,9.089528
0.025583,21.680572,0.014732,12.484247
0.039740,33.678052,0.007285,6.173325
0.031656,26.827210,0.033878,28.710000
0.047663,40.392091,0.041497,35.166551
0.044852,38.009942,0.008208,8.224794
0.021557,18.268910,0.028859,24.456638
0.042267,35.818999,0.011626,9.852342
0.044310,37.550565,0.034585,29.309140
0.029277,24.810953,0.045022,45.111313
0.014740,12.491736,0.054562,46.238652
0.056899,48.219424,0.020404,17.291327
0.019399,16.439542,0.030119,25.524745
0.021682,18.374441,0.025990,22.025023
0.040533,34.349944,0.053676,45.487701
0.018529,15.702485,0.032626,27.648788
0.025595,21.690282,0.024120,20.440695
0.046660,39.542234,0.018283,15.493624
0.011568,9.803385,0.005486,4.648777
0.054525,46.207035,0.002678,2.269695
0.007984,6.766141,0.066332,66.464603
0.029581,25.068897,0.006473,5.485543
0.052376,44.386390,0.033913,28.739719
0.065765,55.733089,0.001063,0.900733
0.056753,48.095315,0.015634,15.665548
0.051955,44.029529,0.024505,20.766633
0.025643,21.731300,0.001034,0.875898
0.043239,36.642997,0.051875,43.961474
0.029039,24.608875,0.053506,45.343920
0.007040,5.966251,0.022434,19.012149
0.018994,16.096632,0.021755,18.436096
0.035025,29.682301,0.032553,27.587328
0.040127,34.006049,0.014069,11.923158
0.054397,46.098577,0.044072,37.348710
0.023287,19.734934,0.018152,15.383182
0.030558,25.896350,0.053170,45.058709
0.056492,47.874490,0.024177,20.488680
0.004988,4.227482,0.022505,19.071808
0.029582,25.068959,0.016563,14.036533
0.023622,20.018752,0.027968,23.701701
0.059364,50.307796,0.051860,43.949294
0.028544,24.189866,0.052953,44.875445
0.023170,19.635079,0.016750,14.195081
0.049197,41.692020,0.022051,18.687561
0.035366,29.971102,0.027846,23.598262
0.009597,8.133293,0.066740,66.873155
0.057246,48.513472,0.016874,14.300323
0.054630,46.296091,0.008923,7.562218
0.052089,44.142910,0.042370,35.906207
0.005794,4.909867,0.016263,13.781870
0.051107,43.310560,0.036717,31.115662
0.019542,16.560522,0.021219,21.261354
0.023444,19.867652,0.060269,51.074866
0.026839,22.744512,0.042349,35.888912
0.026562,22.509684,0.046033,46.124932
0.051648,43.769274,0.020823,17.646527
-0.000432,-0.365676,0.038642,32.747084
