alt_km,n_total_km3,n_payload_km3,n_rb_km3,n_debris_km3,n_starlink_km3
1602,2.71861e-09,4.08718e-10,3.36847e-10,1.97304e-09,0
1603,2.68972e-09,4.25561e-10,3.1427e-10,1.94989e-09,0
1604,2.70365e-09,4.65645e-10,2.64647e-10,1.97336e-09,0
1605,2.52834e-09,4.34636e-10,2.75043e-10,1.81866e-09,0
1606,3.16126e-09,1.01622e-09,3.07944e-10,1.8371e-09,0
1607,3.4141e-09,1.32993e-09,2.43617e-10,1.84056e-09,0
1608,2.84218e-09,7.73021e-10,2.46401e-10,1.82276e-09,0
1609,2.83513e-09,6.64138e-10,2.50195e-10,1.9208e-09,0
1610,2.71571e-09,5.18357e-10,2.56197e-10,1.94116e-09,0
1611,2.93718e-09,7.17795e-10,2.76523e-10,1.94286e-09,0
1612,2.52697e-09,3.35903e-10,2.52754e-10,1.93832e-09,0
1613,2.68152e-09,3.46709e-10,2.66674e-10,2.06813e-09,0
1614,2.51943e-09,3.72504e-10,2.76378e-10,1.87055e-09,0
1615,2.46985e-09,3.61363e-10,2.29706e-10,1.87878e-09,0
1616,3.16367e-09,1.02848e-09,2.31187e-10,1.904e-09,0
1617,2.96047e-09,9.42224e-10,2.3284e-10,1.78541e-09,0
1618,2.42444e-09,3.27913e-10,2.35944e-10,1.86058e-09,0
1619,2.40738e-09,3.37301e-10,2.44546e-10,1.82553e-09,0
1620,2.44761e-09,3.56054e-10,2.45909e-10,1.84565e-09,0
1621,2.38007e-09,3.54789e-10,2.46613e-10,1.77867e-09,0
1622,2.46521e-09,3.74001e-10,2.49204e-10,1.84201e-09,0
1623,2.44156e-09,3.78399e-10,2.52992e-10,1.81017e-09,0
1624,2.69577e-09,5.99345e-10,2.58259e-10,1.83817e-09,0
1625,2.77232e-09,6.81313e-10,2.66867e-10,1.82414e-09,0
1626,2.74202e-09,6.17397e-10,2.79406e-10,1.84521e-09,0
1627,2.82542e-09,6.77252e-10,3.17244e-10,1.83092e-09,0
1628,2.87332e-09,6.86211e-10,3.30309e-10,1.8568e-09,0
1629,2.78534e-09,5.27259e-10,2.60207e-10,1.99787e-09,0
1630,2.63893e-09,5.43567e-10,2.11136e-10,1.88423e-09,0
1631,2.64183e-09,4.7639e-10,2.11909e-10,1.95353e-09,0
1632,2.70934e-09,4.59098e-10,2.12739e-10,2.0375e-09,0
1633,2.63053e-09,4.38017e-10,2.13627e-10,1.97888e-09,0
1634,2.33513e-09,3.82319e-10,2.14573e-10,1.73824e-09,0
1635,2.4051e-09,4.1677e-10,2.15579e-10,1.77275e-09,0
1636,2.40859e-09,3.6649e-10,2.1665e-10,1.82545e-09,0
1637,2.42976e-09,3.88973e-10,2.17791e-10,1.82299e-09,0
1638,2.29527e-09,3.92819e-10,2.1901e-10,1.68344e-09,0
1639,2.2966e-09,3.8081e-10,2.20316e-10,1.69548e-09,0
1640,2.42039e-09,4.33557e-10,2.21724e-10,1.76511e-09,0
1641,2.49659e-09,4.89905e-10,2.23255e-10,1.78343e-09,0
1642,2.39792e-09,4.31366e-10,2.24944e-10,1.74161e-09,0
1643,2.39994e-09,3.98867e-10,2.26847e-10,1.77422e-09,0
1644,2.73976e-09,6.08398e-10,2.29077e-10,1.90228e-09,0
1645,2.77209e-09,6.95889e-10,2.31901e-10,1.8443e-09,0
1646,2.65505e-09,7.02014e-10,2.36228e-10,1.71681e-09,0
1647,2.77304e-09,7.95945e-10,2.51276e-10,1.72582e-09,0
1648,2.37088e-09,4.19096e-10,2.27912e-10,1.72387e-09,0
1649,2.55017e-09,4.03332e-10,2.2965e-10,1.91719e-09,0
1650,2.42232e-09,3.32988e-10,2.31487e-10,1.85785e-09,0
1651,2.40701e-09,3.29227e-10,2.33431e-10,1.84435e-09,0
1652,2.47977e-09,3.28422e-10,2.35495e-10,1.91585e-09,0
1653,2.65824e-09,4.71869e-10,2.37692e-10,1.94868e-09,0
1654,2.51981e-09,4.12585e-10,2.40037e-10,1.86719e-09,0
1655,2.58714e-09,3.97685e-10,2.42551e-10,1.9469e-09,0
1656,2.49199e-09,3.9638e-10,2.4526e-10,1.85035e-09,0
1657,2.60787e-09,5.28948e-10,2.49257e-10,1.82967e-09,0
1658,2.82591e-09,4.81441e-10,2.84748e-10,2.05972e-09,0
1659,2.71285e-09,4.7883e-10,2.97593e-10,1.93642e-09,0
1660,2.68563e-09,4.94256e-10,2.85342e-10,1.90603e-09,0
1661,2.8181e-09,5.10482e-10,2.84731e-10,2.02289e-09,0
1662,2.88229e-09,4.81143e-10,2.87935e-10,2.11321e-09,0
1663,2.8337e-09,4.24625e-10,2.98492e-10,2.11058e-09,0
1664,2.4865e-09,4.15305e-10,2.92503e-10,1.77869e-09,0
1665,2.86229e-09,7.8549e-10,2.88612e-10,1.78818e-09,0
1666,3.0512e-09,8.74272e-10,2.9492e-10,1.88201e-09,0
1667,2.88626e-09,8.46605e-10,3.03701e-10,1.73596e-09,0
1668,2.30073e-09,3.12661e-10,3.18178e-10,1.66989e-09,0
1669,2.32248e-09,3.33063e-10,3.7011e-10,1.61931e-09,0
1670,2.11024e-09,3.32665e-10,2.97133e-10,1.48045e-09,0
1671,2.20392e-09,3.90993e-10,2.882e-10,1.52473e-09,0
1672,2.25977e-09,3.5229e-10,2.95329e-10,1.61215e-09,0
1673,2.22665e-09,2.99561e-10,3.0419e-10,1.6229e-09,0
1674,2.45662e-09,5.31629e-10,3.16113e-10,1.60888e-09,0
1675,2.52478e-09,6.33517e-10,3.35683e-10,1.55558e-09,0
1676,2.41962e-09,4.88669e-10,3.91507e-10,1.53944e-09,0
1677,2.17405e-09,4.72179e-10,3.03742e-10,1.39813e-09,0
1678,2.32247e-09,6.03568e-10,3.17386e-10,1.40151e-09,0
1679,2.07742e-09,2.80983e-10,3.49987e-10,1.44645e-09,0
1680,2.05971e-09,2.70081e-10,3.31487e-10,1.45815e-09,0
1681,2.07916e-09,2.27372e-10,3.46288e-10,1.50551e-09,0
1682,2.15088e-09,2.4374e-10,3.50944e-10,1.55619e-09,0
1683,2.12924e-09,2.51921e-10,3.54266e-10,1.52305e-09,0
1684,2.32168e-09,2.51106e-10,3.61364e-10,1.70921e-09,0
1685,2.33937e-09,3.21197e-10,3.37836e-10,1.68034e-09,0
1686,2.53912e-09,5.30266e-10,3.64575e-10,1.64428e-09,0
1687,3.84148e-09,1.846e-09,4.14102e-10,1.58138e-09,0
1688,2.46277e-09,6.16712e-10,4.69621e-10,1.37644e-09,0
1689,2.75453e-09,7.63053e-10,4.97887e-10,1.49359e-09,0
1690,2.24942e-09,4.21175e-10,3.65335e-10,1.46291e-09,0
1691,1.97701e-09,2.78668e-10,3.37066e-10,1.36128e-09,0
1692,1.93387e-09,2.17819e-10,3.58873e-10,1.35718e-09,0
1693,2.2886e-09,6.73399e-10,3.11745e-10,1.30346e-09,0
1694,2.2609e-09,4.34763e-10,4.5425e-10,1.37188e-09,0
1695,2.00097e-09,3.72917e-10,3.66885e-10,1.26117e-09,0
1696,1.98699e-09,3.47859e-10,3.23719e-10,1.31541e-09,0
1697,1.95473e-09,3.44129e-10,2.9576e-10,1.31484e-09,0
1698,1.96768e-09,3.1892e-10,3.27018e-10,1.32174e-09,0
1699,1.95688e-09,3.13411e-10,3.27029e-10,1.31644e-09,0
1700,1.99127e-09,3.1741e-10,3.23843e-10,1.35002e-09,0
1701,2.29744e-09,6.85229e-10,2.9576e-10,1.31645e-09,0
1702,2.29214e-09,6.25944e-10,3.07911e-10,1.35829e-09,0
1703,2.3387e-09,6.55942e-10,2.29191e-10,1.45357e-09,0
1704,2.15724e-09,4.67117e-10,2.11193e-10,1.47893e-09,0
1705,2.07424e-09,2.8454e-10,2.3142e-10,1.55828e-09,0
1706,2.08465e-09,2.98095e-10,2.67076e-10,1.51947e-09,0
1707,2.02998e-09,3.06506e-10,2.3482e-10,1.48866e-09,0
1708,1.73237e-09,3.19529e-10,1.80836e-10,1.232e-09,0
1709,1.66259e-09,3.42888e-10,8.26773e-11,1.23703e-09,0
1710,1.75254e-09,3.90007e-10,8.42593e-11,1.27827e-09,0
1711,1.95268e-09,5.9673e-10,8.62345e-11,1.26971e-09,0
1712,1.52104e-09,2.71389e-10,8.88073e-11,1.16084e-09,0
1713,1.43691e-09,2.89901e-10,9.23853e-11,1.05462e-09,0
1714,1.39161e-09,1.72712e-10,9.79633e-11,1.12094e-09,0
1715,1.44264e-09,1.5594e-10,1.09284e-10,1.17742e-09,0
1716,1.71172e-09,4.88597e-10,1.31589e-10,1.09153e-09,0
1717,1.52019e-09,3.50938e-10,1.01013e-10,1.06824e-09,0
1718,1.49998e-09,3.33215e-10,6.71957e-11,1.09957e-09,0
1719,1.5239e-09,3.56921e-10,6.79535e-11,1.09902e-09,0
1720,1.63973e-09,5.13522e-10,6.88976e-11,1.05731e-09,0
1721,1.28377e-09,1.85074e-10,7.01258e-11,1.02857e-09,0
1722,1.37073e-09,2.05205e-10,7.18314e-11,1.09369e-09,0
1723,1.3534e-09,1.94527e-10,7.44747e-11,1.0844e-09,0
1724,1.82949e-09,6.56131e-10,7.9611e-11,1.09375e-09,0
1725,1.71768e-09,5.00399e-10,1.05576e-10,1.11171e-09,0
1726,1.91878e-09,8.22415e-10,5.91911e-11,1.03717e-09,0
1727,1.31804e-09,2.6017e-10,5.9373e-11,9.985e-10,0
1728,1.29687e-09,2.38185e-10,5.95702e-11,9.9911e-10,0
1729,1.27488e-09,2.34031e-10,5.97846e-11,9.8106e-10,0
1730,1.19791e-09,2.01344e-10,6.00182e-11,9.36546e-10,0
1731,1.258e-09,2.0429e-10,6.02737e-11,9.93439e-10,0
1732,1.24826e-09,2.17944e-10,6.05542e-11,9.69762e-10,0
1733,1.17218e-09,2.04853e-10,6.08639e-11,9.06467e-10,0
1734,1.20215e-09,2.2349e-10,6.12077e-11,9.1745e-10,0
1735,1.21252e-09,2.1898e-10,6.15922e-11,9.31944e-10,0
1736,1.19825e-09,2.72779e-10,6.20262e-11,8.63444e-10,0
1737,1.25926e-09,2.77262e-10,6.25215e-11,9.19476e-10,0
1738,1.51084e-09,4.93485e-10,6.30946e-11,9.54257e-10,0
1739,1.56888e-09,5.77349e-10,6.37697e-11,9.27763e-10,0
1740,1.6715e-09,7.07227e-10,6.45837e-11,8.9969e-10,0
1741,1.1249e-09,1.74818e-10,6.55972e-11,8.8449e-10,0
1742,1.13603e-09,1.66758e-10,6.69178e-11,9.02355e-10,0
1743,1.08682e-09,1.62866e-10,6.87639e-11,8.55185e-10,0
1744,1.09763e-09,1.61306e-10,7.26724e-11,8.63649e-10,0
1745,1.075e-09,1.61597e-10,7.82862e-11,8.35118e-10,0
1746,1.33569e-09,3.74733e-10,9.66068e-11,8.64346e-10,0
1747,1.20873e-09,3.24489e-10,5.70761e-11,8.27167e-10,0
1748,1.19535e-09,2.65069e-10,5.74128e-11,8.7287e-10,0
1749,1.11206e-09,2.58144e-10,5.78397e-11,7.9608e-10,0
1750,1.10865e-09,2.65411e-10,5.83848e-11,7.84856e-10,0
1751,1.128e-09,2.81458e-10,5.91053e-11,7.8744e-10,0
1752,1.03222e-09,2.57023e-10,6.01212e-11,7.15072e-10,0
1753,1.06533e-09,3.0016e-10,6.17322e-11,7.03436e-10,0
1754,1.13889e-09,3.44351e-10,6.50389e-11,7.29496e-10,0
1755,9.74257e-10,1.65663e-10,7.68324e-11,7.31762e-10,0
1756,9.79782e-10,1.89355e-10,5.28695e-11,7.37557e-10,0
1757,1.08465e-09,2.44718e-10,5.29674e-11,7.8697e-10,0
1758,9.34614e-10,1.01417e-10,5.30715e-11,7.80125e-10,0
1759,9.26892e-10,1.0192e-10,5.31821e-11,7.7179e-10,0
1760,8.90714e-10,1.02465e-10,5.32994e-11,7.34949e-10,0
1761,8.76938e-10,1.0306e-10,5.34238e-11,7.20454e-10,0
1762,8.65233e-10,1.03715e-10,5.35557e-11,7.07962e-10,0
1763,8.90414e-10,1.0444e-10,5.36956e-11,7.32278e-10,0
1764,9.19927e-10,1.05253e-10,5.3844e-11,7.6083e-10,0
1765,8.37002e-10,1.06176e-10,5.40014e-11,6.76825e-10,0
1766,8.28994e-10,1.07241e-10,5.41687e-11,6.67585e-10,0
1767,8.4361e-10,1.08495e-10,5.43467e-11,6.80768e-10,0
1768,8.17788e-10,1.10016e-10,5.45361e-11,6.53236e-10,0
1769,9.9053e-10,2.57798e-10,5.54135e-11,6.77318e-10,0
1770,9.64544e-10,1.8347e-10,5.56443e-11,7.25429e-10,0
1771,9.34026e-10,1.71274e-10,5.56288e-11,7.07123e-10,0
1772,9.0991e-10,1.70017e-10,5.62224e-11,6.83671e-10,0
1773,9.08584e-10,1.82572e-10,5.68416e-11,6.69171e-10,0
1774,9.14395e-10,1.78647e-10,5.67317e-11,6.79017e-10,0
1775,8.76972e-10,1.30683e-10,7.05111e-11,6.75779e-10,0
1776,9.25322e-10,1.29569e-10,7.16719e-11,7.2408e-10,0
1777,8.5348e-10,1.2892e-10,6.67369e-11,6.57823e-10,0
1778,8.63461e-10,1.2864e-10,6.52359e-11,6.69586e-10,0
1779,8.35986e-10,1.28677e-10,6.46004e-11,6.42709e-10,0
1780,7.93932e-10,1.29006e-10,6.43722e-11,6.00553e-10,0
1781,7.84527e-10,1.29625e-10,6.43973e-11,5.90505e-10,0
1782,7.64026e-10,1.30549e-10,6.46131e-11,5.68863e-10,0
1783,7.90925e-10,1.31821e-10,6.49963e-11,5.94108e-10,0
1784,7.79109e-10,1.33514e-10,6.68065e-11,5.78788e-10,0
1785,8.14708e-10,1.3576e-10,6.68573e-11,6.1209e-10,0
1786,7.72906e-10,1.38801e-10,6.76684e-11,5.66437e-10,0
1787,8.50938e-10,1.4315e-10,6.88379e-11,6.38951e-10,0
1788,7.67352e-10,1.5034e-10,7.04373e-11,5.46575e-10,0
1789,1.0496e-09,4.05006e-10,7.2673e-11,5.71922e-10,0
1790,8.91885e-10,2.7201e-10,7.6293e-11,5.43581e-10,0
1791,8.73987e-10,2.64988e-10,8.21182e-11,5.26881e-10,0
1792,8.77182e-10,2.62559e-10,9.63741e-11,5.18249e-10,0
1793,9.06323e-10,2.82008e-10,1.0133e-10,5.22986e-10,0
1794,7.81178e-10,1.79209e-10,7.24835e-11,5.29485e-10,0
1795,7.78646e-10,1.86841e-10,5.10055e-11,5.40799e-10,0
1796,8.02198e-10,2.0321e-10,5.13098e-11,5.47678e-10,0
1797,8.74022e-10,2.67761e-10,5.17354e-11,5.54525e-10,0
1798,8.07709e-10,2.01387e-10,5.23513e-11,5.5397e-10,0
1799,6.93829e-10,9.44938e-11,5.33119e-11,5.46023e-10,0
1800,6.90709e-10,9.47991e-11,5.50653e-11,5.40845e-10,0
1801,7.17783e-10,9.51273e-11,6.01879e-11,5.62467e-10,0
1802,7.49235e-10,9.54756e-11,5.85207e-11,5.95238e-10,0
1803,7.21913e-10,9.58426e-11,4.62513e-11,5.79819e-10,0
1804,6.50447e-10,9.62278e-11,4.62389e-11,5.07981e-10,0
1805,6.39791e-10,9.66313e-11,4.62307e-11,4.96929e-10,0
1806,6.48042e-10,9.70539e-11,4.62265e-11,5.04762e-10,0
1807,6.53141e-10,9.74963e-11,4.62262e-11,5.09418e-10,0
1808,6.42748e-10,9.79599e-11,4.62296e-11,4.98558e-10,0
1809,6.48021e-10,9.84463e-11,4.62366e-11,5.03339e-10,0
1810,6.54805e-10,9.89575e-11,4.62472e-11,5.096e-10,0
1811,6.67999e-10,9.94962e-11,4.62613e-11,5.22242e-10,0
1812,6.65258e-10,1.00065e-10,4.6279e-11,5.18914e-10,0
1813,6.67197e-10,1.00669e-10,4.63002e-11,5.20227e-10,0
1814,6.91727e-10,1.01313e-10,4.63249e-11,5.44089e-10,0
1815,6.7956e-10,1.02002e-10,4.63532e-11,5.31204e-10,0
1816,6.57171e-10,1.02747e-10,4.63852e-11,5.08038e-10,0
1817,6.63702e-10,1.0356e-10,4.6421e-11,5.13721e-10,0
1818,6.71444e-10,1.04459e-10,4.64607e-11,5.20525e-10,0
1819,6.81242e-10,1.05472e-10,4.65045e-11,5.29265e-10,0
1820,6.96254e-10,1.06649e-10,4.65525e-11,5.43053e-10,0
1821,7.15508e-10,1.08079e-10,4.71642e-11,5.60265e-10,0
1822,6.98305e-10,1.09969e-10,4.78034e-11,5.40533e-10,0
1823,7.1762e-10,1.12953e-10,4.7363e-11,5.57304e-10,0
1824,7.67874e-10,1.2246e-10,4.72907e-11,5.98123e-10,0
1825,7.44169e-10,1.11738e-10,4.72892e-11,5.85142e-10,0
1826,7.94739e-10,1.05575e-10,4.73205e-11,6.41844e-10,0
1827,7.22762e-10,1.06614e-10,4.73728e-11,5.68775e-10,0
1828,6.84772e-10,1.07774e-10,4.74413e-11,5.29557e-10,0
1829,7.26157e-10,1.10211e-10,4.75242e-11,5.68422e-10,0
1830,6.81399e-10,1.11198e-10,4.76209e-11,5.2258e-10,0
1831,6.87012e-10,1.13029e-10,4.77319e-11,5.26251e-10,0
1832,6.79378e-10,1.15935e-10,4.78583e-11,5.15584e-10,0
1833,7.03495e-10,1.22381e-10,4.8002e-11,5.33113e-10,0
1834,9.06979e-10,3.07501e-10,4.9609e-11,5.49869e-10,0
1835,9.65063e-10,3.85674e-10,4.99918e-11,5.29397e-10,0
1836,9.10201e-10,3.1752e-10,4.96007e-11,5.4308e-10,0
1837,9.76521e-10,3.48084e-10,4.96439e-11,5.78793e-10,0
1838,9.94702e-10,4.03058e-10,4.98289e-11,5.41816e-10,0
1839,6.93457e-10,1.21149e-10,5.01211e-11,5.22187e-10,0
1840,7.37027e-10,1.37405e-10,5.05332e-11,5.49089e-10,0
1841,6.90555e-10,1.1523e-10,5.11136e-11,5.24211e-10,0
1842,6.98778e-10,1.17869e-10,5.19784e-11,5.28931e-10,0
1843,6.94544e-10,1.22774e-10,5.34466e-11,5.18324e-10,0
1844,6.73597e-10,1.4042e-10,5.78301e-11,4.75347e-10,0
1845,9.92673e-10,4.48599e-10,6.19532e-11,4.8212e-10,0
1846,1.51263e-09,9.68811e-10,4.63873e-11,4.97434e-10,0
1847,6.71342e-10,1.11636e-10,4.71599e-11,5.12546e-10,0
1848,6.24363e-10,1.15143e-10,4.70696e-11,4.6215e-10,0
1849,6.42126e-10,1.29492e-10,4.68705e-11,4.65763e-10,0
1850,6.25576e-10,1.08698e-10,4.68369e-11,4.70042e-10,0
1851,6.32669e-10,1.10596e-10,4.6858e-11,4.75215e-10,0
1852,6.41569e-10,1.12929e-10,4.69111e-11,4.81729e-10,0
1853,6.53683e-10,1.16077e-10,4.69883e-11,4.90617e-10,0
1854,6.74296e-10,1.21464e-10,4.70867e-11,5.05745e-10,0
1855,7.13193e-10,1.33999e-10,4.72061e-11,5.31988e-10,0
1856,6.99081e-10,1.11049e-10,4.73475e-11,5.40685e-10,0
1857,6.49856e-10,1.13328e-10,4.75139e-11,4.89014e-10,0
1858,6.66224e-10,1.16105e-10,4.77094e-11,5.02409e-10,0
1859,7.20203e-10,1.19741e-10,4.7941e-11,5.52521e-10,0
1860,7.2759e-10,1.25331e-10,4.82187e-11,5.5404e-10,0
1861,7.1672e-10,1.42986e-10,4.85588e-11,5.25176e-10,0
1862,7.08801e-10,1.23065e-10,5.56335e-11,5.30103e-10,0
1863,1.0319e-09,4.54644e-10,5.27526e-11,5.245e-10,0
1864,9.71381e-10,3.61346e-10,5.27447e-11,5.5729e-10,0
1865,9.77821e-10,3.65967e-10,5.36319e-11,5.58221e-10,0
1866,1.13001e-09,4.95572e-10,5.60737e-11,5.78359e-10,0
1867,7.67174e-10,1.4586e-10,6.44371e-11,5.56877e-10,0
1868,7.71586e-10,1.48659e-10,4.60534e-11,5.76874e-10,0
1869,7.39779e-10,1.26114e-10,4.60183e-11,5.67647e-10,0
1870,7.37531e-10,1.29037e-10,4.60071e-11,5.62486e-10,0
1871,7.15415e-10,1.37566e-10,4.60149e-11,5.31834e-10,0
1872,7.3333e-10,1.52869e-10,4.60387e-11,5.34423e-10,0
1873,8.04511e-10,2.04957e-10,4.60764e-11,5.53477e-10,0
1874,7.25462e-10,1.2576e-10,4.61269e-11,5.53576e-10,0
1875,7.28557e-10,1.54016e-10,4.61895e-11,5.28352e-10,0
1876,6.988e-10,1.50904e-10,4.6264e-11,5.01632e-10,0
1877,9.07184e-10,3.54102e-10,4.63502e-11,5.06732e-10,0
1878,8.5521e-10,2.56452e-10,8.09598e-11,5.17798e-10,0
1879,8.17089e-10,2.17175e-10,6.62388e-11,5.33676e-10,0
1880,7.49164e-10,1.81351e-10,6.09462e-11,5.06867e-10,0
1881,7.67648e-10,1.90961e-10,5.86109e-11,5.18077e-10,0
1882,7.76491e-10,1.93814e-10,5.72637e-11,5.25413e-10,0
1883,7.82541e-10,2.2627e-10,5.64005e-11,4.9987e-10,0
1884,8.55593e-10,2.59884e-10,5.58238e-11,5.39886e-10,0
1885,6.72647e-10,7.08591e-11,5.54397e-11,5.46348e-10,0
1886,6.76508e-10,7.37163e-11,5.51984e-11,5.47594e-10,0
1887,6.91327e-10,8.15471e-11,5.50725e-11,5.54708e-10,0
1888,6.72757e-10,7.88375e-11,5.5048e-11,5.38871e-10,0
1889,6.71153e-10,6.24412e-11,5.51204e-11,5.53592e-10,0
1890,6.67725e-10,6.29588e-11,5.52929e-11,5.49473e-10,0
1891,6.75374e-10,7.95737e-11,5.55779e-11,5.40223e-10,0
1892,9.30553e-10,3.19182e-10,5.60005e-11,5.55371e-10,0
1893,8.72614e-10,2.4755e-10,5.66067e-11,5.68457e-10,0
1894,8.16604e-10,2.0988e-10,5.7485e-11,5.49239e-10,0
1895,7.83166e-10,2.03343e-10,5.88249e-11,5.20998e-10,0
1896,8.27451e-10,2.15472e-10,6.11367e-11,5.50843e-10,0
1897,9.36949e-10,3.36312e-10,6.67644e-11,5.33872e-10,0
1898,9.59916e-10,3.1665e-10,7.21211e-11,5.71144e-10,0
1899,7.41231e-10,1.14998e-10,5.00981e-11,5.76135e-10,0
1900,6.69833e-10,8.79271e-11,5.05862e-11,5.31319e-10,0
1901,6.16769e-10,8.43016e-11,5.13431e-11,4.81124e-10,0
1902,6.24674e-10,8.17977e-11,5.2661e-11,4.90215e-10,0
1903,5.79929e-10,7.99359e-11,5.5749e-11,4.44244e-10,0
1904,5.94619e-10,7.84851e-11,6.20084e-11,4.54126e-10,0
1905,6.10203e-10,7.73177e-11,4.48611e-11,4.88024e-10,0
1906,5.95144e-10,7.63563e-11,4.48328e-11,4.73955e-10,0
1907,5.79974e-10,7.55507e-11,4.4812e-11,4.59612e-10,0
1908,5.81182e-10,7.48667e-11,4.4799e-11,4.61516e-10,0
1909,5.87192e-10,7.42801e-11,4.47938e-11,4.68118e-10,0
1910,6.03847e-10,7.37731e-11,4.47969e-11,4.85277e-10,0
1911,6.10993e-10,7.33323e-11,4.48087e-11,4.92852e-10,0
1912,5.74011e-10,7.29475e-11,4.48299e-11,4.56234e-10,0
1913,6.70406e-10,1.42296e-10,4.48613e-11,4.83248e-10,0
1914,6.81773e-10,1.72267e-10,4.4904e-11,4.64602e-10,0
1915,6.32494e-10,1.33564e-10,4.49596e-11,4.53971e-10,0
1916,6.45639e-10,1.21515e-10,4.50301e-11,4.79094e-10,0
1917,6.09362e-10,1.15077e-10,4.5118e-11,4.49168e-10,0
1918,6.05911e-10,1.11007e-10,4.52269e-11,4.49678e-10,0
1919,6.26012e-10,1.0822e-10,4.64902e-11,4.71302e-10,0
1920,6.07209e-10,1.06236e-10,4.64697e-11,4.54503e-10,0
1921,5.77824e-10,1.04807e-10,4.70108e-11,4.26006e-10,0
1922,5.88473e-10,1.03793e-10,4.68279e-11,4.37852e-10,0
1923,5.74002e-10,1.03113e-10,4.70378e-11,4.23851e-10,0
1924,5.79638e-10,1.02717e-10,4.74439e-11,4.29477e-10,0
1925,5.89862e-10,1.02582e-10,4.81102e-11,4.39169e-10,0
1926,6.00095e-10,1.027e-10,4.92721e-11,4.48123e-10,0
1927,6.14807e-10,1.0308e-10,5.18622e-11,4.59865e-10,0
1928,6.07485e-10,1.03751e-10,6.00217e-11,4.43712e-10,0
1929,5.67693e-10,1.04765e-10,4.19317e-11,4.20996e-10,0
1930,5.76772e-10,1.06214e-10,4.18881e-11,4.2867e-10,0
1931,6.00559e-10,1.08253e-10,4.18484e-11,4.50458e-10,0
1932,5.82048e-10,1.121e-10,4.18119e-11,4.28136e-10,0
1933,5.8423e-10,1.16114e-10,4.17782e-11,4.26337e-10,0
1934,5.88438e-10,1.23077e-10,4.17469e-11,4.23614e-10,0
1935,6.13089e-10,1.37373e-10,4.17178e-11,4.33999e-10,0
1936,7.02603e-10,2.23535e-10,4.16906e-11,4.37377e-10,0
1937,5.44768e-10,7.16601e-11,4.16653e-11,4.31443e-10,0
1938,5.64804e-10,7.17698e-11,4.16416e-11,4.51392e-10,0
1939,5.57687e-10,7.18992e-11,4.16194e-11,4.44168e-10,0
1940,5.56798e-10,7.20475e-11,4.15987e-11,4.43151e-10,0
1941,5.76467e-10,7.22147e-11,4.15793e-11,4.62673e-10,0
1942,5.47334e-10,7.24014e-11,4.24711e-11,4.32462e-10,0
1943,5.57955e-10,7.26085e-11,4.21394e-11,4.43207e-10,0
1944,5.85915e-10,7.28377e-11,4.19477e-11,4.7113e-10,0
1945,5.90269e-10,7.3091e-11,4.18568e-11,4.75321e-10,0
1946,5.46301e-10,7.33712e-11,4.17978e-11,4.31132e-10,0
1947,5.28719e-10,7.36819e-11,4.17542e-11,4.13282e-10,0
1948,5.25028e-10,7.40279e-11,4.17197e-11,4.09281e-10,0
1949,5.32194e-10,7.44159e-11,4.16913e-11,4.16087e-10,0
1950,5.42713e-10,7.48548e-11,4.16672e-11,4.26191e-10,0
1951,5.69267e-10,7.53577e-11,4.16465e-11,4.52263e-10,0
1952,5.68286e-10,7.59444e-11,4.16285e-11,4.50714e-10,0
1953,5.77075e-10,7.66464e-11,4.16128e-11,4.58816e-10,0
1954,5.54973e-10,7.75186e-11,4.15991e-11,4.35855e-10,0
1955,5.56426e-10,8.63483e-11,4.15871e-11,4.28491e-10,0
1956,7.56696e-10,2.8118e-10,4.15766e-11,4.33939e-10,0
1957,1.16981e-09,6.85055e-10,4.15676e-11,4.43187e-10,0
1958,9.58386e-10,4.56482e-10,4.15598e-11,4.60344e-10,0
1959,6.29077e-10,7.51635e-11,4.15533e-11,5.1236e-10,0
1960,5.53192e-10,7.52617e-11,4.15479e-11,4.36382e-10,0
1961,5.45071e-10,7.54687e-11,4.15437e-11,4.28059e-10,0
1962,5.53663e-10,7.57613e-11,4.15404e-11,4.36361e-10,0
1963,5.57204e-10,7.61306e-11,4.25896e-11,4.38484e-10,0
1964,5.82717e-10,7.65753e-11,4.21662e-11,4.63976e-10,0
1965,5.85322e-10,7.71001e-11,4.19875e-11,4.66235e-10,0
1966,5.90179e-10,7.77148e-11,4.1908e-11,4.70556e-10,0
1967,6.5584e-10,1.92735e-10,4.18612e-11,4.21245e-10,0
1968,7.11288e-10,2.44161e-10,4.18302e-11,4.25298e-10,0
1969,6.31841e-10,1.86927e-10,4.18087e-11,4.03105e-10,0
1970,6.30526e-10,1.7256e-10,4.17935e-11,4.16172e-10,0
1971,6.19089e-10,1.68308e-10,4.17827e-11,4.08998e-10,0
1972,6.18321e-10,1.69908e-10,4.17755e-11,4.06637e-10,0
1973,6.47176e-10,1.77534e-10,4.1771e-11,4.27871e-10,0
1974,6.48915e-10,1.95901e-10,4.17689e-11,4.11245e-10,0
1975,7.27232e-10,2.5657e-10,4.17688e-11,4.28893e-10,0
1976,6.66616e-10,2.47643e-10,4.17705e-11,3.77203e-10,0
1977,4.99575e-10,7.54441e-11,4.29247e-11,3.81207e-10,0
1978,5.04664e-10,7.72762e-11,4.22722e-11,3.85116e-10,0
