starlink_current,all_active_current,itu_m1_increment,fcc_50pct_increment
2649.47006,2297.55933,7806.29542,147292.912
1851.7103,2271.51001,46085.8695,188603.246
2123.83468,4022.41344,19943.3438,121577.711
1845.93937,3753.62883,21481.0774,35031.3174
1951.23495,1954.47267,38078.3933,183735.165
2456.05334,3444.8264,30425.6348,140641.585
2516.28529,1017.68859,31165.1782,116808.75
1974.41994,973.684142,47422.2394,62020.2358
2017.05038,1425.07111,40713.1619,111472.514
2625.16452,3731.35917,31912.6996,213155.039
2424.77735,1817.5818,38751.2006,247837.225
2393.87197,3739.2007,7371.3155,116021.325
2659.72959,1766.97568,35873.0054,162442.954
1994.98743,3336.92532,22191.5719,56166.1391
2299.39098,2701.71907,45409.1025,174708.651
1772.06302,2481.88098,39297.5378,240670.345
2296.71459,2297.80716,45299.6376,205831.557
2626.44529,2255.68471,40938.292,102562.361
1750.33364,1727.56859,21562.386,173495.689
1763.39037,1399.91586,20432.7954,180192.158
2681.31116,1712.9254,44000.2252,236918.686
2634.83627,3409.16304,36370.0621,205301.514
2387.11362,2182.76179,7770.81594,162946.372
2394.65574,3623.08186,44347.2588,141599.161
2141.55719,1058.53707,41103.5274,214049.575
2041.27227,889.912292,35933.9667,223060.659
1994.79791,2127.95655,10709.4262,64900.749
2006.68679,3279.67413,36740.6842,93342.7342
1883.31695,1899.60878,11953.8684,135247.889
1801.67535,1879.43866,13225.8246,158160.345
2631.2782,1524.38529,43614.3565,192976.398
2426.01642,1166.77305,39152.3106,44526.1666
2452.3328,2911.92229,14154.0271,229820.861
2522.38246,3291.35732,28756.9473,157894.011
2396.96257,3194.00525,18514.2367,197649.241
2644.93506,2333.84673,39482.6337,33891.2277
1991.63205,3499.66887,43690.1195,138204.81
1729.25308,2910.14517,26132.6622,52213.9242
2305.40008,2037.5645,49984.3092,123482.266
1944.73799,2328.37475,30119.7351,223408.787
2335.27181,2609.43679,30839.9373,84332.5919
2630.65633,2069.76232,42942.2659,193227.823
2039.32904,1317.22122,17222.3788,244359.179
2396.72921,2963.73635,28927.6749,239432.55
2119.72397,1738.03937,43046.1253,64368.3599
1718.96455,986.513551,39029.7216,217411.209
2274.08692,2502.7568,48833.3384,114510.725
2304.67426,3325.87197,23164.6027,137384.17
2643.54782,3044.69621,16172.0258,173085.066
2301.32768,3193.89739,19157.1398,63064.2381
2637.83571,2537.76921,25741.8236,78755.6062
2306.51187,2542.62781,21744.7839,166125.485
2164.71289,2737.76299,48221.191,97211.9828
2440.7327,3412.70975,49124.6579,171702.042
1822.40574,3221.72309,43125.0972,39496.8989
2678.18454,1932.99052,39143.7929,140851.442
2455.77204,2575.87086,46695.6092,86114.6538
2349.46542,2958.13462,29466.9598,133983.732
1749.91715,1915.57305,32778.9186,139453.982
2680.72393,3186.21102,45169.9115,87338.475
2028.71203,1903.92145,23011.4271,109839.783
2179.61383,877.301132,10035.5406,248512.547
1962.98083,3312.08207,9700.2569,106157.418
2485.41877,3581.19739,10416.9609,44445.4168
2139.70418,3431.58398,21615.132,43481.9112
2210.4096,3534.64428,49688.9688,39781.5505
2041.86153,3080.1797,47297.2772,99401.7776
2353.74409,3040.43611,17515.2357,163485.836
2667.36502,2413.51632,22100.7499,60916.94
2368.0127,2043.36364,42222.7736,188585.069
2292.14901,3819.32056,47846.152,66474.3846
1912.45603,2870.41737,19209.6001,74726.1979
2544.51537,1868.31731,42632.5601,111304.41
1821.18607,3706.52609,33033.1697,57517.9427
2315.36618,1021.02915,15820.9351,154255.395
1718.92091,3402.08234,6306.60232,179123.309
2316.84061,1760.14275,32778.351,39223.4493
2537.8465,3075.61976,41367.0512,124553.075
2599.28021,939.929145,33430.6337,108836.604
2353.23179,2972.07659,23749.2556,226047.956
1723.82751,1386.08947,35842.2612,109775.097
2462.80656,2459.90722,10281.6273,183488.474
2397.05468,2406.14087,45649.4038,141454.886
2417.62611,2123.5576,34296.1581,46301.5479
2216.13758,2555.84457,29101.1261,134282.952
2567.53785,886.887068,48172.1251,243728.733
2427.33441,2437.10903,11973.8916,75565.8355
2353.69109,1414.73318,46608.3026,196814.215
2010.4752,2779.75823,44705.4508,59673.2442
2312.88025,2686.76395,40093.9006,190786.789
2297.27355,3817.53493,6287.70597,78836.7374
2162.70015,4022.19691,15263.8715,100113.679
2116.42189,1166.60721,16752.966,96765.9605
1923.47277,2394.7459,36551.7442,52619.6048
1813.67043,1041.77324,8122.31853,93718.9784
2610.46116,3882.19085,18685.3794,100365.617
2592.98618,2784.09578,31837.0436,46635.7606
2498.17549,3136.98442,13192.9807,231619.471
2683.051,1293.6111,17362.424,114320.979
2362.05041,2828.82644,19718.497,249611.03
2086.06123,2061.2964,6336.72927,85072.5746
1891.58302,3455.8813,22820.0476,53664.9972
2112.85092,2319.39054,28142.4043,166593.838
1973.01695,3383.10402,11622.9879,86367.7638
1944.95166,1197.95288,14631.9535,235233.743
2659.39972,4033.79112,33579.1823,244184.136
1981.58865,2954.12676,48656.0013,50230.74
2360.64896,2772.57947,16764.1551,228586.457
1814.3259,2891.3662,35656.3433,53932.7432
2431.6144,1884.30907,9817.50543,84935.6927
2062.31454,2347.07211,30385.4594,95706.7445
2633.13457,3364.91151,21195.9287,55553.073
2318.31005,2544.56711,8144.96114,151928.754
2396.07549,3934.93227,30543.6559,127831.63
2656.47226,1241.58633,29640.95,219639.126
2113.97474,1440.35868,19146.5177,148655.083
2218.97778,3252.64142,10351.2992,93176.0563
1901.26008,3046.20414,13134.4985,75465.1172
2146.52246,865.507571,44383.174,79898.9145
2419.89333,2075.58714,35606.2721,131374.058
1955.89095,3298.83278,10094.9585,244288.359
2142.93995,3231.8614,49700.7379,125500.857
2127.73677,1302.56256,16534.2782,166098.395
2291.07382,1160.33493,8482.14604,218304.48
2355.25408,1194.17772,11470.2459,83445.4069
2476.18331,2587.54129,37029.8509,171635.246
2582.67829,2139.57489,14128.1416,189906.614
1760.28363,1244.99768,32495.3175,178571.842
2608.87122,1975.19335,25316.7136,250237.4
1952.40563,2883.69075,13219.1798,228066.827
2366.83663,3400.33012,35193.4079,79602.6108
1926.23572,1118.1998,33460.5323,62429.1146
1717.93328,3901.35936,31939.0626,249626.97
2631.77472,2256.44966,21579.9813,68175.3493
2528.55993,2925.25139,49717.0806,47775.3518
2491.71577,3861.3729,26903.9348,229773.159
1913.95818,978.114939,25683.4352,137578.965
2631.9612,2697.08152,35601.7828,190662.707
2389.75062,2972.36054,20433.2782,195255.112
2359.29278,1283.55295,43563.1854,121019.068
2434.52467,1584.45326,30886.3515,183922.249
2573.86944,3529.53181,34054.1914,181848.321
2617.98473,2422.87336,43141.791,165282.992
1916.60003,3350.70571,18685.062,43634.0746
2652.23536,3427.53764,48732.7935,42542.3001
2176.51402,2808.56131,28420.3177,214149.754
2129.65786,3481.45211,25112.472,64167.3672
1848.31595,3598.57086,8172.75484,213823.581
1814.20288,4032.64344,10987.3602,218559.624
2595.1972,2954.71392,27445.8998,230521.683
1986.93462,1679.8759,9877.27139,135694.592
1865.62922,1152.39308,44725.7378,111560.354
2667.24499,2742.00924,30676.3004,187547.923
1899.48555,1479.25072,48630.3606,154503.472
2559.54124,3252.52724,41177.7111,32287.008
2365.45544,3495.87717,41665.9059,114988.357
2113.02732,3132.15076,41160.9761,86402.2644
2675.90729,2410.59774,47566.7857,160329.317
2075.9541,1413.53187,34672.4551,135760.061
2185.44193,3461.64962,47535.2545,62252.1444
1741.21913,2250.84819,17072.2549,112872.47
1890.85651,1741.1512,42075.7628,131694.147
2674.55841,2572.61998,49765.3447,49997.0147
2196.80868,1822.66846,38343.7573,215420.755
1775.17482,1120.03888,41453.0159,161326.967
2178.41359,910.810635,34181.8669,32506.249
2143.14811,1223.00258,44911.089,66976.2263
2193.63023,3684.38247,13049.3434,78276.3905
2679.4825,3615.10407,25216.304,71888.0989
2140.06351,1048.93127,30034.992,144242.581
1802.81299,2897.17795,12875.6154,62690.5167
2355.6638,2030.41577,16839.2559,130675.122
1884.84841,2940.85731,22647.9351,79824.5743
2288.47343,2473.59962,14768.1033,58999.1774
1767.39964,2095.57456,24921.1334,47217.761
2017.93332,1701.4644,16112.2719,115366.2
1849.00774,3894.60438,50039.3445,129666.792
2263.08078,3077.76873,27183.7241,139585.75
2001.767,838.801393,49224.018,58154.8714
1944.09162,2849.86251,26915.1692,101408.516
2588.55477,1345.23386,8854.86281,112014.233
1867.98075,3733.24294,44867.9836,111849.524
2450.74147,3513.38308,22360.589,153752.61
2331.28091,1379.91993,41626.8655,44966.0935
2070.22925,1463.24262,12031.6582,119438.021
2036.63799,855.977042,12827.732,136687.322
2384.24038,1881.11707,30293.5602,195357.35
2027.12727,3176.14379,18571.1692,207802.477
2085.59611,1855.6367,20655.5834,137213.649
2627.54056,1597.87086,14131.3276,172889.098
1829.91056,2516.54594,26735.3943,80104.023
2166.33352,2454.47417,33238.3111,66292.3601
1878.57812,2262.30968,43837.4446,44274.9723
