floorA_days,coupledA_days,floorB_days,coupledB_days
3.942039285768036971e-01,2.714231118095842277e-01,7.388454792464760335e-01,1.282378983926050653e+00
1.050917520974636643e+00,4.523384700840273887e-01,1.796326880420240080e-01,7.970561259388349307e-02
4.459765685478251362e-01,6.762518390170099147e-01,3.659261365958186740e+00,2.082523403312322718e-01
1.881184373378769203e-01,5.412227631203057054e-01,2.673652742026736195e+00,2.581612480695640310e-01
8.173536197923513269e-01,5.109277880009143180e-01,2.809678478089947529e-01,1.403874036200252751e-01
1.983600689022309016e-01,1.371901931751303039e+00,9.783466964544811420e-03,8.948324191732721644e+00
2.304934436191401204e-01,9.467752017624599947e-01,6.857885430192618426e-01,5.200116627463629015e-01
2.404641182970022051e+00,4.142509716834543720e-01,5.910868569546184226e+00,3.059309801080953850e-01
1.048635413588472343e+00,2.780156980769540320e-01,2.224405316212021144e-01,4.222174094346980988e-01
2.457126381094973666e-01,3.091776746545545906e-01,5.612743784023442650e+00,9.635863330553768868e-01
1.550998153101996735e+00,9.305105574681383773e-01,2.440442577092842846e+00,1.950089123002948677e+00
1.074955527927828447e+00,2.805417047189659799e-02,2.001156229500510531e+00,4.099329187405094110e+00
5.009738354832915345e-03,1.430004869359538633e+00,5.732909903724090483e-01,5.795639613249896627e-01
4.591678040607692912e-01,7.285174547185425675e-01,1.562945547947616420e+00,1.447672036388204297e+00
1.926292770016056144e+00,5.837846834415274522e-01,1.621228605994806449e+00,8.083816982161344811e-01
2.794798520885656279e-01,6.589044211616394975e-01,4.267833125125852334e+00,1.226078019797075536e-01
5.205596365013810400e-01,2.577673668134609561e-02,9.821390032371225542e-01,2.484891344400415661e-02
7.241609153072123273e-02,2.015763780130326865e-01,4.755494293295257635e-01,4.056385775657701531e-01
6.739815406576527002e-02,3.438142537539621846e-01,7.579839468262131175e-02,8.232871260725616036e-01
7.482926211071568856e-01,3.624987353023417236e-01,2.352378657644982773e+00,9.320727409156420507e+00
4.382558721277896585e-01,8.617709977908269425e-02,3.239261673526129259e-01,6.728471424706672366e-01
9.322362267181680817e-01,3.936714795280442103e-01,3.952837213210523171e+00,6.693311009480377161e-01
2.335822635578403139e-01,6.370747921609076769e-01,1.456659945153840896e+00,8.528385971983355462e-01
8.170195189344456321e-02,1.165275282630442583e-01,7.364669806557097020e-01,1.264251600712924750e+00
7.862364776899560814e-01,1.211814727847617457e+00,5.472783015442902688e+00,2.408077644084435365e-01
6.431169805764105352e-01,2.174559499342779922e+00,2.991462743589782480e+00,1.191796076842530194e+00
9.064473467503103565e-01,5.200857111488176032e-02,7.354208016085155286e-01,3.415851568196163202e-01
1.058014322445372385e-01,3.323541872998601043e-01,2.407436036632190982e-02,2.675358766997342763e-01
9.919813963463235129e-02,2.456032023673666576e-01,1.249414569406524511e-01,3.065224332647780159e-01
1.357344784455615308e-02,5.463268585477614181e-01,9.978302486875743060e-01,6.467655636084178317e-02
1.376944038375037538e-01,1.242655075512715118e-01,1.799085536024263909e+00,1.690495515236412893e-01
1.517661446962457195e+00,7.482468812046691453e-02,1.412446221908461030e+00,9.032375697320116359e-01
3.537774934436946350e-01,2.208365210213947827e-01,9.140436405424634536e-02,2.454922175302685916e-01
2.149034821459246736e+00,5.825721901182929346e-02,1.359464629841643069e+00,6.677254612157522244e-03
9.363566689140202792e-02,6.432393847434107748e-02,5.604194384961522779e-01,9.145336068196725510e-01
5.521268272343756583e-02,1.197503042594058043e-01,1.868796230502580147e-01,7.567423550450739889e+00
3.848973451501517817e-01,1.733310803167190106e-01,6.209262622689449840e-01,1.396440302513400455e+00
2.184185972343091642e+00,1.093946490755592638e-01,7.000577335012497793e-01,3.025473931722608145e-01
1.557053799414516160e-01,3.227292475328480403e-01,4.267863874917270373e-01,7.613810956337556390e-02
2.213084333786528857e-01,2.200753185539618073e+00,4.734362626055379053e+00,7.133741886593569781e-01
1.773066875750362870e-01,4.792750158559393459e-01,2.225039035843801916e+00,2.795610425270596444e+00
1.007638455746065587e+00,2.125284262737831276e-01,2.334566344748041367e+00,7.934027972829907904e-01
1.086016565876665174e+00,1.593766519077205901e+00,2.793471296008700033e+00,1.014758714348555024e+00
2.227360504569827482e-01,1.115990566774584192e+00,2.258380231214822953e-01,1.435944359923238822e-01
3.091292811579089972e-01,2.449545272972337429e-01,4.741222385308689891e-01,2.657765592743341898e+00
6.304943941109468764e-01,1.073347013483413465e-01,2.828479951721260655e+00,1.089109065093675638e-01
5.671150739271605401e-01,2.108091834721124713e-01,2.649041842111308664e+00,5.482948679267848346e-01
4.175607843541588315e-01,6.667006602914175017e-01,4.022465537077312803e+00,4.902216829236571982e+00
8.867422154651638522e-01,1.325897644268672904e-01,4.200005553664979963e-01,5.449507154796612296e-01
6.214086162738211017e-02,1.491518730379190749e-01,2.917053083355561682e+00,1.434249261425748490e-01
9.322049966066360549e-02,1.057120340451030094e+00,4.028053750264033006e+00,9.053719607223174037e-01
1.962585878811804019e+00,1.538108085402152270e+00,6.139217437189174731e-02,4.097531514981808121e-01
4.643807595554481638e-01,6.439674904683024836e-01,9.538247978368379343e-01,9.133269626036045752e-01
2.255090111180362566e-01,1.920030524272174022e+00,1.028710489028056729e+00,1.779686579375726829e+00
7.740472618181477860e-02,4.253683809659459247e-01,6.105958422713257949e-01,2.511641662221054672e-01
2.677240964878995655e+00,5.143648253462573816e-02,2.155858919604320967e-01,1.151725986654377441e-02
4.371865343947762828e-01,7.790499803833207393e-01,1.477197711294757410e+00,6.282926393004270027e-01
3.599306182082386840e-01,3.069102139035444488e-01,3.354925063706734045e-01,2.902564255638565016e-01
3.047899478186872901e-01,1.562951066459303540e-01,4.230978790371258125e-01,8.898112606149073400e-01
1.011551321322650687e-01,5.477063945250632698e-02,1.108084492558928158e+00,6.388308913933606892e-01
1.151854045218058564e+00,9.758459571390010190e-01,2.027807949154898814e+00,1.145067004319035991e-01
1.713268140001385220e-01,3.315069742244082240e-01,5.691882856248775546e+00,3.900546005339647349e-01
2.835594228287559027e+00,6.940372071592969538e-01,5.475937168922455633e+00,8.192659877270564994e-01
5.422178147410233046e-02,3.270671341705864710e-01,3.089867183359543135e-01,1.234582818822888672e+00
1.201619768382434561e+00,5.291965051208951110e-01,2.569853226030553106e+00,1.016562573914711054e+00
2.240707366567158687e-01,1.119854730708138346e+00,5.448044081598300004e+00,2.542019997624649918e-01
2.873561810515709025e-01,1.541600594932757140e-01,1.782258424646232797e-01,1.222851092444015242e+00
3.177853106621249535e-01,6.264821079786979663e-01,4.405971723249771377e-01,1.522614123443108078e-02
4.105575745752092914e-02,7.538878526321493023e-01,2.994513043141135089e+00,2.649905897763741858e-01
8.403222146954561489e-02,2.256528793553759238e-01,2.185598266153760960e+00,4.020416568609208596e-02
7.288522386722640078e-01,2.563182831639732595e-01,5.142454222664872177e+00,4.569026801367472856e+00
2.080405590012013306e+00,5.307923749077381181e-01,4.923771969239075119e+00,1.469929939555733256e+00
5.190033950366212956e-01,7.950787085575763968e-02,1.228116382982708810e-01,7.435606357880363282e-01
9.963157801146673709e-01,4.206831172685288056e-02,1.816994776009070778e+00,7.939647922784608403e-01
4.576501271331925857e-02,1.261465810430135448e-01,1.052067626182638271e+00,5.431294532727251045e-01
1.312086606001956202e-01,9.661075413024914349e-01,3.116738200216090937e-01,5.368747370631500315e-01
2.175830063938691550e-01,4.633678683005343357e-02,6.582878387755940253e+00,1.349904712927775252e+00
1.711725338913959504e+00,4.384670729027351221e-01,4.916035506274227251e-01,1.009113213738508819e+00
2.444259829004988283e-01,2.162781805335796947e-01,1.972936935002785053e-01,7.711363583619992301e-01
6.664462137643639705e-01,1.331963588549461841e-01,2.168893446977516959e+00,1.699642544030174340e+00
1.265136557906507919e+00,5.906621213767002665e-01,9.024528093723900302e-01,5.045300677614469485e-04
2.000246072795955898e-01,1.244067774745705623e+00,1.888760991455394958e-02,3.213927266917491199e-01
1.375859447231687849e+00,5.956204212560203132e-02,2.146580412438784669e-01,3.555839035164490625e+00
2.205879802150473856e-01,5.283816818837347995e-01,2.091007726054208149e+00,1.462474704459327368e+00
1.830968484310015354e+00,1.109618877180334057e-01,2.960592941242060072e-01,4.873189499027748006e-01
5.294521293408513962e-01,1.125053533546189477e-01,5.419689483892811133e-01,3.004886209240995143e+00
3.669448326584443150e-03,5.131053154290454721e-02,4.072623284452297487e-01,2.522265515711349160e+00
1.043345576837159672e-01,1.564289407282127287e-01,1.915961731039701244e+00,4.518375408719155217e-01
9.719350834258813077e-01,7.228516889971361298e-03,4.707161041608055596e-01,4.439373030695759614e-01
1.924573571109890802e+00,1.192487594893223701e-01,5.483529235771963606e+00,1.166107575363391824e+00
1.640615848501694174e+00,9.198934046926088293e-02,1.422988273630485523e-01,3.214917485125181607e+00
3.650019670343180311e-01,9.100781979332556171e-01,4.752538272759461169e-01,6.890172232221548621e-01
5.040184799168102581e-01,7.706105378936083383e-01,1.065163699289871868e+00,1.046484896256238528e+00
1.225414136535714293e+00,2.153521556845268137e+00,1.970412572438445808e-01,2.318053755088578249e+00
9.804349589738978743e-01,1.734512703419823776e-01,3.290135312211388274e-02,1.398086418794515506e-02
2.860757167617081098e+00,7.419052579893610222e-01,2.458109089186273910e-01,7.359586129240556218e-01
1.466300616794760925e-01,2.522252488238425072e-01,5.962533838025650505e-03,4.963566739239322345e-01
4.937839166019496462e-01,8.305893352993525269e-01,2.227018468548836172e-01,9.272269561950416961e-01
3.721716641922568680e+00,3.683866078132219668e-01,3.944000046377118984e+00,2.490840561149832155e-01
1.007215129302937301e-01,6.860136416063706832e-01,1.101391878818902548e+00,6.388413310942138434e-02
1.584892927498139370e+00,4.414171960217294632e-01,3.364694181018146879e-01,4.685567758356181223e+00
8.870257996594804739e-02,3.098273173347413922e-01,1.052649408975706136e+00,1.262276326963808426e+00
1.758258329466199366e-01,1.186849600996489895e-01,2.960598642403811098e+00,1.332768292301035329e+00
2.032164139530419009e-02,3.688633821735955998e-01,7.759437293089442855e-01,2.179200606998498158e-01
2.462167573551919120e-01,4.908409817215343973e-01,1.446253210250030063e+00,4.013498624582742536e-01
6.103615852140178433e-01,1.800660489216063601e-02,3.946683239491221018e-01,2.028518331901546512e-01
2.234711439158238999e+00,1.180439621036182274e-01,1.334198446060313667e-02,4.260077332740721534e-01
7.106016170174582758e-01,1.207000062181543820e-01,2.638641778230461921e-02,1.721348859155018785e+00
4.392924031746560098e-01,4.006411653850307231e-02,2.191765008349626065e+00,5.787270201971320138e-02
3.812408291244351322e-02,6.225289428922548690e-02,1.118208467482885160e+00,8.102759284637403026e-01
1.874692640135638744e+00,5.549623844001948247e-02,3.499847478536070255e+00,4.505085090731209441e+00
5.065970188742104918e-01,5.823708566101627460e-01,2.167283654077108324e+00,9.588584687514591920e+00
3.911591739559435732e-01,5.478360060907181417e-01,1.167539929386576691e+00,1.650451105362485960e+00
6.718666498439525014e-01,3.492861579405169281e-01,5.118671566202053214e-01,4.565960183599797051e-01
4.832327818450886658e-01,5.181104957414541801e-01,5.471283947634681954e-01,8.881010335628019003e-01
2.078413382219153338e-01,1.409881180411163941e-02,1.771602557244731591e+00,2.366208495310387905e-01
5.458482482458032470e-01,1.550835700646024495e+00,3.528890230091243363e-01,8.545229504738689752e-02
1.505732257014300801e+00,2.050505178775537396e-01,6.794684468775853858e+00,1.811967157219675606e+00
6.855329971958539215e-01,3.808460615187884701e-01,1.069803605820369974e+01,9.149698841841497066e-02
1.929267125133638794e-01,1.586551875085155716e+00,1.150885961258892198e+00,1.260259641537109010e+00
9.414915365390932322e-01,7.817824090052754027e-01,7.371475439301025112e-01,8.620326707098651120e-01
4.568726722244005334e-01,2.907708222144706478e-01,6.267466647487632159e+00,6.656516170288472312e-01
3.047489835789293777e-02,4.767046888097458690e-01,6.631239967896538356e-01,2.309874479331697206e+00
5.334056950267458685e-02,3.862628596471440884e-02,4.772608289816288263e+00,1.380570014200821038e+00
1.374248874659671937e+00,4.032823076978525600e-02,3.909771508153871089e+00,6.694312154492482181e-02
9.406772149715761921e-01,1.900260792558625678e+00,2.508148878300538343e+00,1.819624046362334768e+00
2.758837634232883529e-01,3.144644140000585342e-01,5.202348151006540578e-01,7.882384431501485711e-01
2.919344529729134496e+00,1.490462399352726897e-01,6.562222869429706895e-01,1.724674386104857904e+00
3.185490995687601523e-01,1.572786517615042037e-03,2.204791158938593121e+00,2.668192994355660375e-01
2.252399056494071294e-01,3.507745629493893569e-01,5.053181825525078219e-01,3.476159946277387978e-03
1.736761281139556981e-02,3.986274629164705541e-01,4.964442369195793958e+00,1.551326153200330016e-01
4.538413974317740546e-02,7.179467105165318608e-02,5.995045818705501128e-01,6.798488772392949908e-01
1.109333804351106290e+00,1.581210662615966989e+00,2.229707163671552195e+00,1.127828819986905318e+00
7.678263252295267627e-01,1.885334315088117441e+00,6.371417367897828088e-01,2.501016246682012056e+00
2.280839665231945146e-01,8.768946637809967859e-01,3.623536266616144808e+00,3.531416158471187838e-01
8.686528293102860898e-01,1.165339685301287620e+00,5.434276159596508338e-01,1.219018750939293710e-01
5.906106144970131311e-01,7.673609195468297783e-02,3.139520421389766724e+00,6.588478934286619015e-01
1.969303104916976521e-01,4.602226693369064203e-01,1.824936345080933331e-01,4.837564676419007781e-01
1.500119240848067026e+00,1.167380191718423443e-01,4.774463340521392318e+00,2.170229419881341548e-01
1.262415784561372600e+00,3.080148242223152213e-02,6.865384014571400684e-01,1.594649168543203377e+00
7.954170615413158618e-01,3.878746414312463919e-01,1.139858960451942904e+00,2.533750451516718627e+00
6.599109786515212905e-02,5.320916601007850133e-01,9.803303282432956900e-01,5.857670404591008850e-01
6.126981787317393735e-01,9.585931984755215185e-02,2.111929522688344552e+00,4.175199133229723913e-01
1.936489105598124261e-01,3.530980337507642619e-01,1.742642346859837321e+00,3.303629533062780066e+00
1.975151814704730058e-01,2.161192520342834766e-02,1.821258267961954447e+00,6.364166981358679309e-02
4.466868593263055298e-01,5.331326364828858910e-03,3.076178783824590202e-01,1.519351760355353541e-02
1.707099445080054290e+00,2.576677020168124249e-02,5.770690439880718614e+00,5.854547581206324264e-02
3.477930438345845920e-01,7.368231670013325463e-01,4.115448126234227288e+00,6.157535942072159818e-01
1.320969926004028350e-01,5.132621721977569385e-01,2.786539422671292510e+00,4.798599487525007090e-01
2.112972306032167291e-01,1.564776232299784631e-01,4.495977154433362100e-01,1.752629870631686959e+00
9.555314912691839080e-01,9.008227572372003167e-02,4.274640169465593331e+00,1.005718870727246639e+00
2.887699914618669927e-01,7.302654876620083557e-02,2.492702285651863248e-01,1.237245721240620711e+00
1.820494205456413550e-01,1.925863427165242170e+00,1.242063208712858857e-01,1.473553009610710507e-01
6.035380246422445971e-01,1.129180625961499242e-02,1.880483707903706891e+00,1.244197709006041874e+00
6.786918904230054839e-01,2.394249302301971680e-02,5.417490927152299185e-02,8.174448039181788639e-01
1.814768222311761159e-01,5.207097301067499240e-01,1.578958227458646224e+00,1.959350120154586816e-01
5.609512298614667269e-01,3.629741853624376957e-01,3.676429181173988536e-01,2.366149320437318723e-02
1.847060856679194341e-01,1.630305235719417267e-01,1.791484695079885059e+00,2.657246331969748354e+00
1.352224131627028370e-01,1.456595915717249001e+00,8.852548630598426893e-01,4.113215708475115306e-01
