rho_star_150_465,rho_star_465_495,rho_star_495_570,rho_star_570_700,rho_star_700_1000,rho_star_1000_2000
0.0204381626,0.13007781,0.211526393,0.449566757,5.27207069,3.03317074
0.0401862001,0.0933770537,0.881305782,1.07163921,3.87708284,2.03583176
0.012563338,0.055791562,0.2060397,0.437565928,3.40242096,1.3720144
0.0293988118,0.166854829,0.770328419,0.976645682,7.62814483,2.22103298
0.0243861192,0.0725867521,0.232783967,0.397353121,2.27261893,0.332185891
0.0227931157,0.175632658,0.413896698,0.669951363,7.11197151,4.30167519
0.00229528925,0.0244304979,0.122975937,0.256475392,0.571873139,0.382488391
0.0355641857,0.119605765,0.62891612,0.49953163,3.14989643,2.98069525
0.020706555,0.335011542,1.14708454,1.23400536,5.28410863,3.08282396
0.249554882,0.326333133,3.44010283,3.50768467,15.849491,7.45971778
0.0057694422,0.01206635,0.126131288,0.131216818,0.982305388,0.538467665
0.0172598134,0.038036088,0.295538233,0.195830608,2.29206015,0.948899514
0.0978438,0.221535038,0.934519881,1.32252928,9.62345731,4.14151986
0.199156492,0.865123628,2.19550495,4.37327526,12.8656744,12.3913212
0.0301431361,0.22563662,0.376390291,0.936441762,3.07320591,2.24211454
0.135541984,0.251509812,0.984670689,2.0234631,14.1700569,4.7309549
0.015064644,0.0488992196,0.212697049,0.242373776,1.8557033,0.474458074
0.0175746293,0.0517934055,0.425873104,0.643679815,1.90257716,2.34044295
0.468835168,2.02468315,3.97201356,5.34726702,34.7411211,26.1497712
0.0366878253,0.182984862,0.511163812,0.660901326,3.50352588,1.09954803
0.247924287,0.255403824,1.62798367,2.24483704,21.0223757,2.15900241
0.0245384505,0.079160925,0.226192205,0.212985131,3.57300474,0.277620863
0.035766672,0.123354095,0.452017987,0.608730014,7.00133445,1.59035624
0.0598663245,0.267785182,1.01577839,1.38781702,12.9887907,5.9662447
0.034078882,0.0943037787,0.726232726,0.767012541,3.05830878,1.09534128
0.0132076237,0.0773547485,0.125901247,0.217695679,1.45318105,1.08811812
0.00589505744,0.0477353087,0.0816019016,0.218206783,2.09851374,0.216706288
0.0084098629,0.0726374318,0.240457659,0.276126763,1.73990872,1.95699177
0.0757547014,0.266267079,1.70395833,0.956334523,12.2516849,6.78633885
0.0154843232,0.0717465518,0.326689439,0.452992585,6.51331937,1.5638653
0.0447220262,0.36368611,0.851231579,2.07896318,6.54630494,1.80018672
0.0164347462,0.147738313,0.338850418,0.412514104,2.71364875,3.38529187
0.00529164695,0.024048877,0.255619322,0.180591089,2.12361643,2.1207561
0.0971443416,0.618226067,1.93568888,2.89869851,5.48738108,18.633706
0.0135817289,0.0832653651,0.405259566,0.730128618,6.26200005,2.65807631
0.0126977691,0.0294202714,0.575824283,0.319133093,4.41108459,1.46417275
0.0222297171,0.134095669,0.661046464,0.429402074,7.80205652,1.24118202
0.00451694259,0.0239838006,0.139929927,0.124159685,1.17166999,0.687473272
0.0450696216,0.40034307,2.00420984,0.915850958,5.89305909,3.89426887
0.00599830945,0.0533347301,0.234187698,0.33074284,0.755235162,0.940066486
0.0250293739,0.222490995,0.672591867,1.4859864,3.36446816,3.72030846
0.0391116804,0.0643775135,0.359200122,0.446745367,3.72099031,2.62446939
0.0119482431,0.0431484217,0.262469557,0.272955536,1.47756017,0.684570645
0.0468382801,0.173200437,0.894174954,0.977572763,12.9697729,3.01994826
0.0350447157,0.0516229151,0.236576106,0.304558125,2.90808856,0.406428641
0.0851989218,0.263396102,0.822966724,0.908708283,2.75146836,8.03443836
0.175712374,0.68703824,2.42558742,2.85590188,35.7982986,14.7211057
0.069568101,0.188423201,0.918594589,1.34137864,4.77736679,4.99933865
0.0661291438,0.128576357,1.66312422,0.774002018,4.64685831,2.22339689
0.0103462123,0.0826275837,0.4027218,0.497417991,1.57161796,1.69387649
0.0211114524,0.115667067,0.388710708,0.648375822,4.12451453,5.33593608
0.0448905559,0.158975931,0.791827994,1.11443163,4.35323901,2.5574133
0.0299650334,0.0848420465,0.287493577,0.48700211,6.11033191,1.24948569
0.018453569,0.0442461397,0.0976970712,0.167656663,0.715066234,0.831471447
0.00883951095,0.0365807744,0.291003082,0.505898614,1.13345271,1.03426072
0.234869399,0.876641718,1.80179207,4.57310132,34.7329239,19.2495738
0.0501168485,0.241004585,0.780008184,0.803777685,18.7340543,1.59480077
0.0556653388,0.134730353,1.11534388,1.40069486,6.33282109,2.49807616
0.0284841675,0.411875417,0.863209499,1.46863411,4.66667103,3.04126665
0.0256184751,0.147608451,0.887483728,0.719038142,3.95248097,2.00023193
0.0266282624,0.179353018,0.45812634,0.864143799,8.72880165,1.8686318
0.0272545897,0.0725986842,0.877920753,0.511123605,1.59602619,0.863842111
0.020729815,0.0695652723,0.523812764,0.621584533,6.19787327,9.71455001
0.0616377432,0.177678731,0.583540424,0.55874026,9.18516542,3.27657389
0.00979692515,0.0293061774,0.252817358,0.355133745,1.83331677,1.31124366
0.00645169723,0.0689085986,0.178786897,0.122578404,3.56816222,0.505662057
0.0163563851,0.0901137614,0.440306204,0.522389055,2.22859632,1.26667663
0.0273124688,0.167751951,0.277645544,0.584006601,4.99510149,1.13564815
0.00729578028,0.0454306217,0.181941114,0.259897625,1.68554497,1.24073759
0.0488758782,0.141633841,0.710728479,1.16058697,4.29187368,1.58479564
0.0149866737,0.173138543,0.468524005,0.786451177,2.21867278,0.852791159
0.021543448,0.0866550829,0.404636498,0.931465497,3.32778992,2.03153487
0.00904774564,0.0269646427,0.107727233,0.194306335,1.23570473,0.375817157
0.0121383715,0.153729925,0.505211914,0.929167155,3.09978571,1.58806747
0.0360297679,0.155612335,0.577724782,0.685133077,3.05071482,1.7532053
0.218729454,1.31870974,3.67003439,6.97823932,17.7308952,21.0400831
0.232013205,1.31511496,5.09279015,4.42712599,52.0800179,13.2460732
0.0411819232,0.129399461,0.89210102,1.42794334,3.48181241,1.41461989
0.0298086722,0.0842597187,0.443091718,0.490210588,2.5194218,1.10398395
0.119688297,0.29509619,1.66211578,0.786727672,12.2855514,3.04245154
0.0720749385,0.0894003387,1.2006407,1.00793821,3.17001548,1.55492466
0.0172195502,0.0914212216,0.64315309,0.393865636,3.27750813,0.923125386
0.0156108364,0.059144432,0.249265946,0.32101459,1.65989513,1.23748912
0.0256650164,0.0324119535,0.119776588,0.333505821,2.21034776,1.79344236
0.0174614207,0.124366945,0.992856372,0.950437103,8.42072523,4.59730182
0.0114916971,0.0869645932,0.329199351,0.502668159,2.56034977,3.13009424
0.175063582,0.165048137,0.932305113,0.367201629,4.02436476,0.774721935
0.00809703297,0.0737546407,0.222501768,0.267204433,1.07631544,1.18470173
0.017776327,0.146005929,0.522500005,0.579235107,5.21521624,4.50887037
0.0411406509,0.0977122119,0.540403345,0.900734761,3.32423615,2.82440096
0.0808322515,0.369586291,2.01711799,1.62826065,13.0126102,4.0731875
0.0134992494,0.0410883502,0.228695139,0.37995659,2.62557111,0.549850652
0.0178380826,0.0316639595,0.324367999,0.113644488,1.13195743,0.81529166
0.0194279458,0.0415083546,0.271460967,0.172381444,1.34355564,0.47368659
0.0215394869,0.19988757,0.715173559,0.854444729,11.9775811,5.09473365
0.016991354,0.116174579,0.20793073,0.786137781,5.51802934,1.03543722
0.0708224614,0.326255075,2.35635265,1.57365483,8.29537794,5.05897367
0.0222988173,0.0558253125,0.278292216,0.628390964,0.717427077,0.912840008
0.0219432753,0.105183079,0.265541631,0.543049673,2.18097046,0.94583617
0.0337891745,0.216731798,1.38801259,1.9568667,10.2285496,3.60096608
0.0256402664,0.197412566,0.868451464,0.451963319,2.99398513,2.52590453
0.0244614518,0.223899476,0.827415565,1.20872622,5.48806287,3.69309536
0.0112685717,0.1171642,0.432667051,0.46963278,0.980126707,1.70738203
0.0302164721,0.233882517,0.71411234,0.415164594,2.4610202,1.73745422
0.0136567875,0.167706112,1.19984752,0.926093095,6.62650673,4.77379415
0.0166646535,0.0790271862,0.293893897,0.55987022,2.08337912,0.942811306
0.0204573063,0.0672468584,0.372882577,0.218050187,1.21335688,1.84198921
0.237150717,0.861657076,5.00377122,6.02652901,12.3547767,16.8677309
0.0413255375,0.253055199,1.36924737,0.982440344,4.67910372,1.89072861
0.0199011882,0.150580011,0.595416827,0.805294844,3.85009499,3.99327154
0.0324217166,0.128624653,0.612424794,0.708747661,3.12281147,0.658698717
0.1540527,0.471932783,1.87764393,3.73522108,8.0566429,6.9066908
0.0804337116,0.207671811,0.636261531,0.670728282,5.45512398,2.7855122
0.0177394506,0.0881956591,0.294881595,0.458950005,2.03926018,1.48368757
0.0109834376,0.159749653,1.21936955,0.849458575,1.52617889,1.64696698
0.0553289145,0.369880401,1.3037774,1.72091243,6.86496091,3.19095947
0.0164632592,0.140407422,0.128937578,0.261954686,1.46258339,1.66134787
0.123694863,0.255933055,0.721807615,2.36903202,11.7631086,7.03084703
0.0628977123,0.26947762,1.07731578,1.38259409,11.584251,3.30830608
0.0118594273,0.113077846,0.344950312,0.312097207,1.83023467,1.14441719
0.0299527338,0.0656451663,0.484399093,0.518140228,3.67283058,2.90583012
0.0201636819,0.191777113,0.581200557,1.49562586,7.45164148,1.39534798
0.0361866458,0.387394584,1.04998087,0.927165301,3.5168003,3.16095534
0.0109516412,0.0483823327,0.302732325,0.359940467,2.91367986,0.467241293
0.330828325,1.46147362,1.7046826,1.9349673,38.9906461,6.60592378
0.0261266219,0.0711428232,0.313155209,0.30727187,2.29057293,1.49458469
0.0291517063,0.192054123,0.664904799,1.20900987,8.78543465,2.74183454
0.113633042,0.617111064,1.59149588,1.79222577,24.4803482,12.9381992
0.0448708345,0.246116817,1.44779962,0.651313409,9.08165813,1.85189202
0.0363688727,0.151293815,0.461880453,0.370877976,3.53567934,2.93081339
0.0239626083,0.159002533,0.568767196,0.396122968,4.75985953,1.44638135
0.0587497586,0.0997428617,0.395753663,0.447275898,4.83792213,1.53863548
0.0667506913,0.176439819,0.918782158,0.758689507,5.60521325,4.10601351
0.0190708215,0.150210361,0.986754471,1.46971209,6.53271015,14.666153
0.046994324,0.204215139,1.18199758,2.04158856,24.76867,12.0900396
0.0095962321,0.0495734564,0.222341734,0.16912489,0.970916753,0.67514363
0.012982732,0.232961761,0.670559525,1.17079169,10.9259896,3.0096164
0.116603887,0.368590703,6.11112631,3.02814111,27.2115883,6.11882005
0.0213077863,0.100089329,0.547722129,0.385827552,2.40219645,1.87574169
0.0425010587,0.175785063,0.291570854,0.338090108,3.86646411,2.26638394
0.0150872105,0.0793568086,0.508325047,0.354570059,6.53723388,1.20625923
0.00269705594,0.0251894106,0.213280735,0.159642412,1.77433556,0.355549976
0.0144525562,0.0879199557,0.276625634,0.454541407,2.77271104,1.53636249
0.0257818945,0.149792539,0.546493261,0.593527126,3.02513621,0.68193526
0.0228834767,0.139783269,0.730579497,0.367614182,3.84771784,0.936169698
0.102372581,0.886620238,3.27488958,1.42013882,31.6190845,12.4146686
0.022698639,0.0576479818,0.230055191,0.590192447,2.34673945,0.959627889
0.0488206705,0.116786463,0.265850553,0.502405345,1.27798725,1.47768629
0.0789109917,1.02259455,6.06932937,5.26802543,41.9818331,25.3075739
0.0403147165,0.117045597,0.716824661,0.656361513,3.99835544,3.25230186
0.0371692664,0.297992888,1.84447097,1.47864083,9.13069823,5.7555618
0.0109614183,0.0864718981,0.278611688,0.431622739,3.68877347,3.01331736
0.00778813968,0.0275921425,0.0861966251,0.0653465643,0.455184113,0.413524919
0.0108922236,0.0717283306,0.258297966,0.197098041,2.1866018,0.934286368
0.0135533623,0.158005802,0.225549242,0.478154843,5.98176218,1.97508316
0.0946198733,0.194808727,0.627681851,0.730837379,5.38714095,4.8177438
0.0483181914,0.311538017,0.572378066,1.01172478,7.50660591,3.58079435
0.120650581,0.24410765,1.29719733,1.33413594,11.6789759,4.01537902
0.0243553703,0.0874224926,0.278681102,0.355405082,1.48854758,2.36766801
0.02634958,0.0800162418,0.238346245,0.429401798,1.88302413,2.97556444
0.0151113967,0.043810129,0.141242125,0.415691824,4.39427632,0.726937401
0.136732517,0.245208215,2.85840647,1.64082672,13.1413274,6.00306806
0.0490366329,0.236759307,0.885372395,1.02708291,12.9900426,2.327621
0.0212841163,0.109364423,0.327428536,1.51281954,5.97160559,1.82176746
0.0307752279,0.0677126388,0.159854759,0.359415475,1.41567411,0.883295609
0.00700044818,0.102379608,0.185010955,0.27188238,2.7236596,3.49133499
0.0325642852,0.270048664,0.599674609,0.470130758,2.28357918,3.64159542
0.0301580999,0.176532517,0.682938368,0.766517686,6.64337658,2.44787879
0.012543207,0.100318918,0.259936154,0.184002465,0.937008227,1.26649073
0.0587134936,0.654559371,2.65034989,2.02905143,15.8615952,9.75547452
0.0381611736,0.238124016,0.338539608,0.558621894,1.57143358,1.61059915
0.0473286455,0.194465414,1.25637503,1.20076129,5.45683669,6.39521843
0.0679154902,0.37949391,1.07516168,1.4342887,14.4455567,6.47792536
0.012448601,0.0817617891,0.352999612,0.494325101,3.16087386,1.09474505
0.0195698492,0.021317832,0.182227274,0.244462688,1.43902027,0.697208876
0.0213986912,0.0413568328,0.252918164,0.270156902,2.75916073,1.14829047
0.00678383044,0.0608690735,0.348376384,0.25188753,1.03363317,1.13716855
0.0303972855,0.0934843916,0.952056775,1.12547875,2.0921658,2.02859198
0.0124173338,0.0780717701,0.359321648,0.528982392,2.39130265,1.29164425
0.0649104038,0.280148974,0.99169181,1.55731757,25.1845714,5.98047663
0.059188457,0.459598256,0.904586059,1.23386262,7.17431794,2.56245453
0.0468210213,0.232914647,0.938506493,1.57721953,6.75241852,2.05484667
0.00950584819,0.0882972586,0.264890171,0.240554083,4.77103976,1.20968584
0.00953586996,0.172432275,0.167320983,0.507360011,1.54470632,1.52530332
0.0136276569,0.16859766,0.813960349,0.543574358,3.05778969,1.82582193
0.0186134784,0.125759624,0.2541072,0.474981114,3.13931357,2.61171539
0.0388939747,0.0758762784,0.422491751,0.673369287,4.03834689,1.89306887
0.0153990577,0.158345259,0.952423318,1.05660258,1.64084127,4.84571705
0.0127071224,0.07063637,0.142564348,0.399847241,2.19311328,0.5848882
0.0431805867,0.175985335,0.328971495,2.02164489,9.89120604,1.63329365
0.0603208043,0.142336164,0.840522583,1.00336314,3.29191727,2.53742384
0.00682652252,0.0497263081,0.164702958,0.199717552,2.8856991,0.394449532
0.0133976944,0.0444725369,0.403296641,0.451019301,2.56760858,0.677074041
0.0411934647,0.260947142,1.01858999,1.28325609,14.707006,4.48575418
0.0229925555,0.104766942,0.209743635,0.359826146,2.1337741,1.32034383
0.0109719372,0.0305613959,0.25163086,0.343473221,1.53288347,0.62961633
0.117416035,0.354971776,2.23074753,2.53943197,6.90408967,12.6619978
0.152847733,0.596464199,4.14870262,1.40879135,29.5544696,8.15507507
0.0159741835,0.146811752,0.501449226,0.412722241,2.92330206,1.72909341
0.00968260829,0.166877416,0.580689739,0.436573059,2.39421504,1.29270332
0.00843320288,0.0194205671,0.0518010628,0.096405949,0.658322884,0.29626292
0.00819800494,0.124923089,0.572528235,0.399004689,4.24387481,0.744708664
0.0133189839,0.0655402866,0.269584706,0.296259627,0.996758028,1.45024038
0.0261888702,0.0563392192,0.295131702,0.771660427,1.873291,1.295744
0.0113491983,0.103038445,0.138422017,0.452765397,0.519259427,1.3269765
0.0254846136,0.076053155,0.617514852,0.54444056,3.28747079,2.75833177
0.0305318558,0.221804415,0.647731161,1.55043879,4.46268545,3.75305335
0.0332854994,0.156087773,0.870906882,1.03174054,7.48342693,0.943818259
0.054921745,0.113786906,0.612312842,1.05177998,9.28541736,1.3962456
0.0848012776,0.251647806,1.50150532,1.02775724,4.18393911,3.92555355
0.0246841851,0.0647589571,0.445387629,0.712550444,1.29948371,3.51527276
0.0177932265,0.0829499586,0.317327381,0.29198602,2.29220594,1.94221889
0.265120717,0.640494225,1.22538107,2.36296893,8.81514055,5.28808838
0.0496442441,0.241823301,0.312109688,0.481110855,4.99344053,3.95083974
0.00659505186,0.0614294305,0.21087251,0.211777041,4.01786329,1.33439207
0.0267928671,0.332952466,0.605949197,0.868242589,11.1197841,1.72233817
0.0482275373,0.273054573,0.762228601,1.49093685,4.32160078,8.17791488
0.00540725786,0.0409716781,0.176894952,0.330801934,1.9184791,0.518206847
0.00662386183,0.0665781058,0.124998373,0.235254667,1.09535543,1.33915784
0.0484073378,0.139007836,0.692470381,0.721617453,2.8667257,1.81770085
0.00800099119,0.0542052177,0.187413062,0.247468638,0.966673132,0.859608365
0.0995155566,0.286650224,0.785525738,1.32954519,6.05470179,5.65094279
0.0236893868,0.0859934845,0.502107396,0.240704974,5.16330588,0.953355097
0.0275699897,0.110494054,0.570190771,0.825720231,4.61005318,1.68553458
0.0606085717,0.219232415,1.10396841,1.38015797,4.40874471,3.0734191
0.0324004152,0.283676197,1.72560307,2.24360839,16.3167922,5.78318991
0.0468530205,0.239155653,0.788584326,0.899174841,5.78732735,2.95905166
0.0389521947,0.297924563,1.4961552,1.40792318,9.86721553,2.46496493
0.408139247,0.607117897,1.42780551,1.84823681,23.0856591,7.15695587
0.0543186228,0.158053687,0.308365246,0.952797797,9.10775191,3.45184828
0.00720707965,0.0556271946,0.158203888,0.182463924,1.24325047,0.568633896
0.0238294345,0.146727382,0.33052601,0.66920809,1.5459778,1.27275154
0.289810557,0.222557395,1.136679,0.826336664,3.0615473,3.76425643
0.0615798802,0.434469906,1.54981243,0.984457102,14.321802,3.90255046
0.00939370389,0.0328264346,0.21183634,0.36057941,0.488337263,0.614787919
0.224154475,0.457122177,2.60944831,4.90894771,29.7589996,9.04983976
0.0205078116,0.0548300527,0.264642033,0.233680677,2.09345848,1.87905691
0.038278886,0.0928613588,0.393517779,0.273876046,0.994520894,1.1808196
0.0558732205,0.151618543,0.804577856,1.14472064,5.19664856,1.32100936
0.113691245,0.152147274,0.637760196,1.95256629,7.23690566,5.19544807
0.0461246922,0.146232456,0.735171764,0.522336515,1.27448264,1.00385868
0.0674937166,0.176833733,1.36798151,1.19860265,7.00998435,3.4663626
0.0329186988,0.0761630158,0.330533581,1.29059202,3.10073424,3.062393
0.0142160274,0.128345883,0.591985351,0.369722196,1.12333091,1.90540642
0.0348714965,0.198322977,0.534355378,1.11045623,2.48661838,2.9264522
0.02563057,0.11097944,0.274337489,0.589847763,3.05585036,0.798053064
0.0355299083,0.0775442947,0.330970381,0.283388818,1.36372672,0.797499189
0.0809606247,0.211861257,1.92564837,1.49569302,12.2314272,4.99669825
0.0245547316,0.148273429,0.674105359,0.621681995,3.28692547,2.25140828
0.0056642344,0.0760832214,0.443385128,0.382029542,2.54105042,1.11511885
0.0379556889,0.235186331,0.357391197,0.693984413,7.97646167,7.66528745
0.139823738,0.294302381,1.37432689,1.19072995,18.5935685,2.41816057
0.0505945568,0.312941923,1.21296631,1.52961606,6.9391181,5.45441752
0.064558431,0.11757766,0.658849682,0.628461628,7.52169036,2.7893557
0.0642334347,0.209507822,0.558568634,0.421754357,7.49042356,1.16345469
1.33121658,1.82555509,6.01827342,6.05545968,33.7366219,46.832592
0.0504185329,0.165460962,0.842707666,1.57112089,13.5995877,1.95607867
0.0753423029,0.169571327,1.15344504,1.27884612,7.98319787,3.20987948
0.0373901766,0.353154995,1.35327364,1.26595952,8.30827685,2.65913724
0.0171933792,0.0278628753,0.190781731,0.28559569,2.7556091,0.818193719
0.14717419,0.639228984,6.82249461,5.10774839,42.3710803,30.4642755
0.0354832507,0.0788666092,0.688164181,0.512637989,3.64033504,4.98377876
0.103914314,0.272989917,0.948015263,0.634049351,5.91766063,12.5421016
0.0416955807,0.0805751625,0.159962234,0.560600279,3.91141722,1.70043639
0.173023381,0.30732201,2.27169151,1.28772155,13.5516044,4.56824356
0.0692378739,0.10249389,0.454466285,0.556382651,4.03961229,2.39153654
0.113357062,0.310814998,0.721377115,0.673382892,18.5095861,6.92916475
0.025228586,0.100415053,0.488044576,0.726762258,6.99381591,1.47575753
0.0422236612,0.39683894,1.8205247,0.913802014,10.5302513,8.87791224
0.129110671,0.375052418,0.981947538,0.876892944,14.8514186,8.28030095
0.0491676912,0.215594674,0.448089494,0.789838948,8.24118478,2.15132568
0.028373623,0.174901825,0.70688011,0.96387102,11.0096228,3.79761943
0.119235323,0.136002557,1.54521679,0.822663756,4.13306683,2.14666142
0.0530639462,0.0786553458,0.422416517,0.153596724,3.63427932,1.01935874
0.0324041856,0.0845259822,0.249786849,0.438611358,2.94896295,1.26747424
0.0316159657,0.0945823859,0.692381892,1.16762833,3.74166566,2.51602463
0.0335172397,0.0887677085,0.734405396,0.743858266,1.65387651,1.65285757
0.0221121521,0.158050423,0.805454346,0.842944421,7.86404011,6.76261005
0.0299891533,0.0707774017,0.340111253,0.576887946,4.15048448,0.731537583
0.0387206873,0.152542153,0.261448494,0.533925086,1.75012049,1.84304034
0.0586206002,0.101894481,0.900749305,1.12085747,16.834407,0.758235554
0.0383614695,0.439473057,1.85847058,1.67374769,28.8607977,4.33412174
0.0204373877,0.222081667,0.667096661,0.54045754,2.46392051,3.34750386
0.0609753265,0.301424966,1.15617548,1.95252039,5.30514304,2.84350021
0.0317855767,0.0491181248,0.444569387,0.342231397,1.2435239,1.25584338
0.152476045,0.508501593,0.529459873,1.71734205,2.39338405,6.77338504
0.024820722,0.154115847,0.437415035,0.641643516,2.11636551,2.43213033
0.0222169262,0.235211799,1.07825835,0.833097335,3.81099936,1.90887268
0.0348638091,0.170846599,0.331024557,0.604773875,2.73486238,1.24617302
0.0276360565,0.103188987,0.513873948,0.493613234,2.95612142,1.571824
0.0855220155,0.182179199,0.522694472,0.606518427,4.78037308,3.45141835
0.0616651327,0.140028344,0.831304596,1.12746313,4.28871679,1.26020573
0.0168178065,0.0686421096,0.811548492,0.652684566,2.0424751,1.1220546
0.0849353002,0.490371089,0.936173976,1.43869182,12.2270519,3.02948977
0.00254160585,0.0160399847,0.093382432,0.0676533707,0.512867718,0.37699668
0.141351586,0.690723595,2.79876122,8.28922287,14.8779309,12.1913275
0.00540578523,0.0311112349,0.156112304,0.417334432,1.63185804,0.602250312
0.0214027724,0.0810811017,0.337482366,0.74676221,2.62185126,1.12293067
0.0246232842,0.325996272,0.673552253,0.514625251,4.46601014,2.9691645
0.0132267568,0.107805513,0.573669745,0.288098793,2.41714565,1.71557053
0.0157089514,0.134081407,0.544919359,0.581340309,3.24767062,2.60213022
0.028533068,0.119768604,0.767324721,0.528392449,3.34305231,3.80453541
0.0269792089,0.109108504,0.293944762,0.636305251,4.05974464,2.87740743
0.0468172238,0.344723516,1.06773105,1.35072483,4.36782526,4.07139388
0.0299075849,0.169224873,0.639895874,1.17708875,5.01505057,1.52949332
0.0140777892,0.115180256,0.377098093,0.68296008,7.8774269,1.47969352
0.0212059314,0.0502099065,0.448788669,0.434105887,0.643545927,0.881644726
0.0193961408,0.131468515,0.431689529,0.793926051,6.45572767,3.39620389
0.0226849745,0.221962572,0.793626684,1.04026189,4.19092106,4.95365756
0.0273802406,0.108149274,1.05444105,0.54888988,4.62220501,2.71676016
0.0276684277,0.126706436,0.46410704,0.467466842,2.97452297,2.28915807
0.0211480131,0.213939947,0.277573707,0.987478165,4.26790633,0.987362582
0.00714571377,0.0391808639,0.19564505,0.135112278,0.629691985,1.04216528
0.346997974,0.842142886,2.02101117,5.17453003,38.2857948,12.7388578
0.075468009,0.291767742,1.14292406,1.06308352,15.8448042,3.52079387
0.0713462109,0.258497008,0.574495698,0.396648301,3.8311304,1.24373303
0.0262241583,0.127187171,0.543935165,0.516322476,2.67584196,1.12142805
0.0216771118,0.0380125195,0.235884635,0.256510832,1.31744972,1.17105278
0.018558177,0.155598919,0.363584821,0.556339668,2.07896226,1.58899108
0.0179562657,0.0451192518,0.358083571,0.36739274,2.11851405,2.43502961
0.0172212809,0.0498452263,0.379639576,0.634210942,5.77293509,0.489348786
0.023295449,0.0962348529,0.413407571,0.228540864,1.95025835,1.34548745
0.011802119,0.138460788,0.322464516,0.371073186,1.81446482,0.699690407
0.0602824095,0.0718253119,0.266491444,0.343656326,2.61488778,0.806470255
0.0239746436,0.187082086,0.918372042,0.676531523,3.04499175,1.21227294
0.0621797976,0.189089584,1.02048226,1.17040474,7.61748965,4.7849906
0.00498830662,0.0708369578,0.140741252,0.33078912,1.1469651,0.393662428
0.0350939369,0.448074731,1.17220261,1.80878669,7.69448789,2.71063802
0.0309053308,0.206572011,0.804492659,0.602079981,5.88339746,2.1616698
0.00533262605,0.0540741971,0.156802062,0.479978191,1.10325782,0.59339027
0.00923423356,0.0442074608,0.277490577,0.127780226,2.7262514,1.63938229
0.00650213257,0.0386910223,0.139014535,0.123536462,0.81382457,0.327510558
0.0220109653,0.143939295,0.413775487,0.245577056,2.06143069,1.39996178
0.0314480535,0.207135943,0.415623508,0.676871881,3.0879237,4.75725153
0.0364586241,0.199241396,0.580827568,0.726959718,4.94627402,1.53911627
0.0816082561,0.28079959,1.92718958,1.31790791,7.37846669,7.78905078
0.0194581679,0.0741049506,0.345152569,0.735703603,4.35504403,2.07359151
0.0898554599,0.130458511,0.760230392,0.624725485,1.04530087,4.23112254
0.030457172,0.13830582,0.426583309,0.377289399,4.85948186,1.90250059
0.0308980271,0.192180459,0.913111497,1.39748612,9.35721618,1.50281629
0.0116984955,0.0484349685,0.278940227,0.373529902,0.786602398,0.595438122
0.0210443463,0.128825941,0.440903164,0.173906857,1.73454853,1.20677855
0.0468918643,0.165653027,0.436149912,0.400416521,5.02072396,5.19698871
0.0126706277,0.0746012765,0.145934098,0.307908435,1.7951956,1.0352638
0.0253839927,0.254402698,0.493951673,1.04963478,3.53445686,2.69043414
0.00573659344,0.0736966058,0.29906088,0.173819596,1.71461891,1.31624414
0.022310984,0.120327656,0.861591508,0.335653007,7.131671,1.66609495
0.172247679,0.647855832,1.39203207,3.92350603,7.8557215,4.68292951
0.0324967072,0.28689303,0.653912831,0.44795741,4.17668019,2.68341692
0.0174164116,0.0619307816,0.185000728,0.41658613,4.25923732,0.684543146
0.0103615982,0.091899919,0.556590451,0.181602614,0.887209435,0.546699219
0.185009641,1.05338829,2.78128676,3.60048769,22.0823575,11.8653738
0.0369542947,0.0841223169,0.254447684,0.461456538,1.8475558,0.694343025
0.0145158951,0.109411518,0.405597088,0.736340053,3.18776167,2.18153543
0.0431135954,0.121047176,0.47778601,0.485578012,1.2630717,0.585167707
0.0225303151,0.121400508,0.293542984,0.543710581,2.14086291,1.31750009
0.00221957255,0.00594991353,0.0475426576,0.0501323683,0.289864808,0.0644559769
0.0248948219,0.0861257581,0.239044213,0.247360185,1.6994138,1.11213924
0.0386263445,0.261314698,1.06257761,1.33314451,4.246434,4.22230445
0.019177679,0.0622524518,0.420961993,0.36421475,2.86014828,2.36691996
0.0985231271,0.295761509,0.6527596,1.18901225,5.86294868,2.35853079
0.0114553782,0.013094176,0.265971531,0.231594806,1.49937132,0.523243378
0.0422995081,0.180845785,1.18968612,0.500435898,6.21750039,1.34284
0.0178614374,0.0892184552,0.246197207,0.310199157,2.10015773,0.975900638
0.069780192,0.164247373,1.30034889,0.90696209,7.8495712,3.66217344
0.0328656735,0.475295042,0.462352661,1.81303195,5.76486487,8.21985847
0.0101099574,0.061212247,0.197162981,0.278782309,0.926752823,0.756734947
0.0180065415,0.0256086622,0.220691526,0.718525664,4.24961177,1.4973631
0.0067343041,0.0241133574,0.0660551801,0.230241571,1.47006819,0.447158871
0.0724976193,0.522492235,0.884415708,1.48576673,15.2719995,15.7303086
0.0171407339,0.08922996,0.238843322,0.252425064,2.74754578,1.71100331
0.006056429,0.0724310179,0.503863682,0.537174096,1.1687772,0.966260897
0.0641127055,0.157999466,0.30969061,0.77879905,11.2714573,0.997769455
0.0128878224,0.0415282678,0.270497354,0.246036632,1.35827517,0.884536569
0.0265445024,0.117899494,0.443746713,0.61120245,2.31106656,0.530003593
